-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
    autograd::engine::evaluate_function: AddmmBackward0         1.45%      11.878ms        16.24%     133.416ms     225.365us       0.000us         0.00%     278.461ms     470.373us           592  
                                         AddmmBackward0         0.99%       8.130ms        10.83%      89.002ms     150.341us       0.000us         0.00%     267.292ms     451.507us           592  
                                               aten::mm         5.59%      45.954ms         8.34%      68.513ms      57.866us     267.292ms        34.45%     267.292ms     225.753us          1184  
                                           aten::linear         0.72%       5.881ms         9.30%      76.423ms     129.093us       0.000us         0.00%     144.044ms     243.318us           592  
                                            aten::addmm         4.70%      38.658ms         7.17%      58.924ms      99.534us     144.044ms        18.57%     144.044ms     243.318us           592  
                               Optimizer.step#Adam.step        10.96%      90.036ms        37.36%     306.978ms      38.372ms       0.000us         0.00%     128.230ms      16.029ms             8  
                                  volta_sgemm_128x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us     108.993ms        14.05%     108.993ms     186.632us           584  
                                  volta_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us      91.260ms        11.76%      91.260ms     183.992us           496  
                                  volta_sgemm_128x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us      74.341ms         9.58%      74.341ms     152.338us           488  
                                 volta_sgemm_128x128_tn         0.00%       0.000us         0.00%       0.000us       0.000us      62.866ms         8.10%      62.866ms     604.481us           104  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      58.582ms         7.55%      58.582ms      11.605us          5048  
                                              aten::bmm         2.09%      17.183ms         2.76%      22.672ms      39.361us      53.166ms         6.85%      53.166ms      92.302us           576  
                                   volta_sgemm_64x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us      53.093ms         6.84%      53.093ms     265.465us           200  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      52.141ms         6.72%      52.141ms      13.635us          3824  
                                             aten::add_         5.95%      48.903ms        12.23%     100.479ms      15.525us      51.171ms         6.60%      51.171ms       7.907us          6472  
      autograd::engine::evaluate_function: BmmBackward0         0.28%       2.271ms         2.42%      19.916ms     103.729us       0.000us         0.00%      36.259ms     188.849us           192  
                                           BmmBackward0         0.21%       1.726ms         2.15%      17.645ms      91.901us       0.000us         0.00%      36.259ms     188.849us           192  
                                 volta_sgemm_128x128_nt         0.00%       0.000us         0.00%       0.000us       0.000us      30.836ms         3.97%      30.836ms     321.208us            96  
                                              aten::div         2.92%      23.998ms         4.32%      35.469ms      19.618us      29.589ms         3.81%      29.589ms      16.366us          1808  
