-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                               Optimizer.step#Adam.step         4.77%      14.827ms        36.78%     114.223ms      14.278ms       0.000us         0.00%     158.454ms      19.807ms             8  
                                             aten::add_         2.74%       8.513ms        10.50%      32.606ms      28.906us      66.278ms        20.85%      66.278ms      58.757us          1128  
autograd::engine::evaluate_function: ConvolutionBack...         0.43%       1.325ms        12.71%      39.477ms     379.587us       0.000us         0.00%      59.938ms     576.327us           104  
                                   ConvolutionBackward0         0.20%     614.000us        12.28%      38.152ms     366.846us       0.000us         0.00%      59.938ms     576.327us           104  
                             aten::convolution_backward         5.37%      16.677ms        12.09%      37.538ms     360.942us      57.412ms        18.06%      59.938ms     576.327us           104  
volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148...         0.00%       0.000us         0.00%       0.000us       0.000us      50.897ms        16.01%      50.897ms     265.089us           192  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      48.483ms        15.25%      48.483ms      61.841us           784  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      47.204ms        14.85%      47.204ms      92.195us           512  
                                             aten::mul_         1.66%       5.154ms         8.19%      25.423ms      49.654us      32.416ms        10.20%      32.416ms      63.312us           512  
                                           aten::conv2d         0.10%     309.000us         6.12%      19.009ms     182.779us       0.000us         0.00%      31.815ms     305.913us           104  
                                      aten::convolution         0.28%     859.000us         6.02%      18.700ms     179.808us       0.000us         0.00%      31.815ms     305.913us           104  
                                     aten::_convolution         0.33%       1.025ms         5.74%      17.841ms     171.548us       0.000us         0.00%      31.815ms     305.913us           104  
                                         aten::addcdiv_         0.68%       2.108ms         5.17%      16.063ms      62.746us      30.917ms         9.73%      30.917ms     120.770us           256  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      30.917ms         9.73%      30.917ms     120.770us           256  
                                aten::cudnn_convolution         2.75%       8.548ms         4.35%      13.498ms     129.788us      28.710ms         9.03%      28.710ms     276.058us           104  
autograd::engine::evaluate_function: torch::autograd...         0.46%       1.419ms         2.37%       7.366ms      28.773us       0.000us         0.00%      23.681ms      92.504us           256  
                        torch::autograd::AccumulateGrad         0.39%       1.222ms         1.91%       5.947ms      23.230us       0.000us         0.00%      23.681ms      92.504us           256  
                                         aten::addcmul_         0.66%       2.035ms         6.53%      20.278ms      79.211us      23.431ms         7.37%      23.431ms      91.527us           256  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      23.431ms         7.37%      23.431ms      91.527us           256  
