-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.88%       8.351ms        17.14%     161.859ms     284.963us       0.000us         0.00%     381.565ms     671.769us           568  
                                   ConvolutionBackward0         0.33%       3.143ms        15.53%     146.624ms     258.141us       0.000us         0.00%     364.283ms     641.343us           568  
                             aten::convolution_backward        11.03%     104.192ms        15.19%     143.481ms     252.607us     357.336ms        42.87%     364.283ms     641.343us           568  
                                      aten::convolution         0.58%       5.522ms        12.70%     119.900ms     182.774us       0.000us         0.00%     198.628ms     302.787us           656  
                                     aten::_convolution         0.57%       5.385ms        12.11%     114.378ms     174.357us       0.000us         0.00%     198.628ms     302.787us           656  
                                           aten::conv2d         0.23%       2.148ms        12.75%     120.453ms     185.884us       0.000us         0.00%     190.146ms     293.435us           648  
                                aten::cudnn_convolution         9.23%      87.129ms        10.85%     102.474ms     158.139us     182.009ms        21.84%     182.009ms     280.878us           648  
volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148...         0.00%       0.000us         0.00%       0.000us       0.000us     168.886ms        20.26%     168.886ms     496.724us           340  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      70.137ms         8.42%      70.137ms      17.747us          3952  
void wgrad_alg0_engine<float, 128, 6, 8, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      67.072ms         8.05%      67.072ms     303.493us           221  
                                              aten::add         3.15%      29.780ms         4.72%      44.561ms      19.613us      55.630ms         6.67%      55.630ms      24.485us          2272  
                                   volta_sgemm_64x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us      48.587ms         5.83%      48.587ms     242.935us           200  
                                             aten::add_         2.06%      19.476ms         3.63%      34.258ms      14.040us      45.513ms         5.46%      45.513ms      18.653us          2440  
                                              aten::mul         2.88%      27.152ms         4.25%      40.155ms      19.684us      35.506ms         4.26%      35.506ms      17.405us          2040  
                volta_scudnn_128x64_relu_interior_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us      35.195ms         4.22%      35.195ms     186.217us           189  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      33.487ms         4.02%      33.487ms      37.208us           900  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      32.501ms         3.90%      32.501ms      34.284us           948  
                                Optimizer.step#SGD.step         1.79%      16.931ms         5.95%      56.208ms       7.026ms       0.000us         0.00%      26.989ms       3.374ms             8  
