-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.47%       6.882ms         6.30%      91.618ms     220.236us       0.000us         0.00%     499.972ms       1.202ms           416  
                                   ConvolutionBackward0         0.19%       2.724ms         5.67%      82.424ms     198.135us       0.000us         0.00%     495.565ms       1.191ms           416  
                             aten::convolution_backward         3.74%      54.372ms         5.48%      79.700ms     191.587us     495.565ms        34.29%     495.565ms       1.191ms           416  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.44%       6.341ms         2.71%      39.381ms      94.666us       0.000us         0.00%     283.167ms     680.690us           416  
                                CudnnBatchNormBackward0         0.15%       2.218ms         2.27%      33.040ms      79.423us       0.000us         0.00%     283.167ms     680.690us           416  
                        aten::cudnn_batch_norm_backward         1.07%      15.481ms         2.12%      30.822ms      74.091us     283.167ms        19.59%     283.167ms     680.690us           416  
                                        aten::hardtanh_         0.16%       2.373ms         1.17%      17.019ms      60.782us       0.000us         0.00%     180.339ms     644.068us           280  
                                       aten::batch_norm         0.05%     764.000us         2.19%      31.808ms      76.462us       0.000us         0.00%     171.879ms     413.171us           416  
                           aten::_batch_norm_impl_index         0.08%       1.174ms         2.14%      31.044ms      74.625us       0.000us         0.00%     171.879ms     413.171us           416  
                                 aten::cudnn_batch_norm         1.06%      15.399ms         2.06%      29.870ms      71.803us     171.879ms        11.89%     171.879ms     413.171us           416  
                                           aten::conv2d         0.09%       1.243ms         3.04%      44.127ms     106.075us       0.000us         0.00%     150.759ms     362.401us           416  
                                      aten::convolution         0.26%       3.716ms         2.95%      42.884ms     103.087us       0.000us         0.00%     150.759ms     362.401us           416  
                                     aten::_convolution         0.20%       2.873ms         2.70%      39.168ms      94.154us       0.000us         0.00%     150.759ms     362.401us           416  
autograd::engine::evaluate_function: HardtanhBackwar...         0.19%       2.779ms         0.84%      12.149ms      43.389us       0.000us         0.00%     131.182ms     468.507us           280  
                                      HardtanhBackward0         0.06%     909.000us         0.64%       9.370ms      33.464us       0.000us         0.00%     131.182ms     468.507us           280  
                                aten::hardtanh_backward         0.26%       3.709ms         0.58%       8.461ms      30.218us     131.182ms         9.08%     131.182ms     468.507us           280  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     131.182ms         9.08%     131.182ms     468.507us           280  
void at::native::(anonymous namespace)::conv_depthwi...         0.00%       0.000us         0.00%       0.000us       0.000us     108.287ms         7.49%     108.287ms     796.228us           136  
void cudnn::bn_bw_1C11_kernel_new<float, float, floa...         0.00%       0.000us         0.00%       0.000us       0.000us     107.641ms         7.45%     107.641ms       3.364ms            32  
