-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         1.02%       5.877ms        14.77%      85.198ms     171.770us       0.000us         0.00%      39.819ms      80.280us           496  
                                   ConvolutionBackward0         0.44%       2.517ms        13.46%      77.644ms     156.540us       0.000us         0.00%      39.513ms      79.663us           496  
                             aten::convolution_backward         8.41%      48.518ms        13.02%      75.127ms     151.466us      38.795ms        35.82%      39.513ms      79.663us           496  
                               Optimizer.step#Adam.step        13.39%      77.261ms        45.38%     261.820ms      32.727ms       0.000us         0.00%      26.977ms       3.372ms             8  
                                           aten::conv2d         0.26%       1.479ms         9.40%      54.240ms     109.355us       0.000us         0.00%      12.832ms      25.871us           496  
                                      aten::convolution         0.71%       4.107ms         9.14%      52.761ms     106.373us       0.000us         0.00%      12.832ms      25.871us           496  
                                     aten::_convolution         0.65%       3.777ms         8.43%      48.654ms      98.093us       0.000us         0.00%      12.832ms      25.871us           496  
                                             aten::add_         7.95%      45.858ms        15.05%      86.841ms      14.134us      11.105ms        10.25%      11.105ms       1.807us          6144  
                                aten::cudnn_convolution         5.50%      31.743ms         6.73%      38.818ms     103.239us       9.821ms         9.07%       9.821ms      26.120us           376  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       9.595ms         8.86%       9.595ms       2.285us          4200  
void cudnn::detail::dgrad_alg1_engine<float, 128, 5,...         0.00%       0.000us         0.00%       0.000us       0.000us       9.221ms         8.51%       9.221ms      39.746us           232  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       7.631ms         7.05%       7.631ms       2.537us          3008  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.73%       4.226ms         4.64%      26.745ms      72.677us       0.000us         0.00%       7.502ms      20.386us           368  
                                CudnnBatchNormBackward0         0.28%       1.590ms         3.90%      22.519ms      61.193us       0.000us         0.00%       7.502ms      20.386us           368  
                        aten::cudnn_batch_norm_backward         1.86%      10.709ms         3.63%      20.929ms      56.872us       7.502ms         6.93%       7.502ms      20.386us           368  
                                             aten::mul_         3.75%      21.631ms         6.66%      38.405ms      13.755us       6.533ms         6.03%       6.533ms       2.340us          2792  
void at::native::(anonymous namespace)::conv_depthwi...         0.00%       0.000us         0.00%       0.000us       0.000us       6.322ms         5.84%       6.322ms      52.683us           120  
void wgrad_alg0_engine<float, 128, 5, 5, 3, 3, 3, fa...         0.00%       0.000us         0.00%       0.000us       0.000us       5.288ms         4.88%       5.288ms      50.846us           104  
