-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.91%       6.703ms        30.87%     228.081ms     537.927us       0.000us         0.00%     729.243ms       1.720ms           424  
                                   ConvolutionBackward0         0.36%       2.648ms        29.52%     218.072ms     514.321us       0.000us         0.00%     714.105ms       1.684ms           424  
                             aten::convolution_backward        14.26%     105.335ms        29.16%     215.424ms     508.075us     714.105ms        62.83%     714.105ms       1.684ms           424  
void wgrad_alg0_engine<float, 512, 6, 5, 3, 3, 3, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     208.930ms        18.38%     208.930ms      68.011us          3072  
                                           aten::conv2d         0.18%       1.311ms        10.78%      79.617ms     187.776us       0.000us         0.00%     176.446ms     416.146us           424  
                                      aten::convolution         0.47%       3.507ms        10.60%      78.306ms     184.684us       0.000us         0.00%     176.446ms     416.146us           424  
                                     aten::_convolution         0.33%       2.474ms        10.12%      74.799ms     176.413us       0.000us         0.00%     176.446ms     416.146us           424  
                                aten::cudnn_convolution         6.31%      46.638ms         9.79%      72.325ms     170.578us     176.446ms        15.52%     176.446ms     416.146us           424  
void wgrad_alg0_engine<float, 128, 5, 5, 3, 3, 3, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      90.119ms         7.93%      90.119ms      88.007us          1024  
void cudnn::detail::dgrad_alg1_engine<float, 512, 6,...         0.00%       0.000us         0.00%       0.000us       0.000us      90.004ms         7.92%      90.004ms      31.962us          2816  
void wgrad_alg0_engine<float, 128, 6, 8, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      89.714ms         7.89%      89.714ms     431.317us           208  
                volta_scudnn_128x64_relu_interior_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us      69.090ms         6.08%      69.090ms     278.589us           248  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.85%       6.248ms         5.44%      40.181ms      94.767us       0.000us         0.00%      62.537ms     147.493us           424  
                                CudnnBatchNormBackward0         0.30%       2.225ms         4.59%      33.933ms      80.031us       0.000us         0.00%      62.537ms     147.493us           424  
                        aten::cudnn_batch_norm_backward         2.12%      15.643ms         4.29%      31.708ms      74.783us      62.537ms         5.50%      62.537ms     147.493us           424  
void cudnn::detail::dgrad2d_alg1_1<float, 0, 5, 6, 4...         0.00%       0.000us         0.00%       0.000us       0.000us      54.896ms         4.83%      54.896ms     107.219us           512  
              volta_scudnn_128x128_stridedB_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us      54.330ms         4.78%      54.330ms     308.693us           176  
