-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.24%       6.970ms         3.82%     109.252ms     257.670us       0.000us         0.00%     818.498ms       1.930ms           424  
                                   ConvolutionBackward0         0.09%       2.585ms         3.47%      99.246ms     234.071us       0.000us         0.00%     758.409ms       1.789ms           424  
                             aten::convolution_backward         2.47%      70.783ms         3.38%      96.661ms     227.974us     758.409ms        27.28%     758.409ms       1.789ms           424  
      autograd::engine::evaluate_function: DivBackward0         0.41%      11.632ms         2.92%      83.609ms      98.596us       0.000us         0.00%     494.648ms     583.311us           848  
                                           DivBackward0         0.24%       6.959ms         1.90%      54.490ms      64.257us       0.000us         0.00%     450.398ms     531.130us           848  
                                           aten::conv2d         0.05%       1.569ms         2.76%      79.151ms     186.677us       0.000us         0.00%     352.298ms     830.892us           424  
                                      aten::convolution         0.14%       3.991ms         2.71%      77.582ms     182.976us       0.000us         0.00%     352.298ms     830.892us           424  
                                     aten::_convolution         0.17%       4.974ms         2.57%      73.591ms     173.564us       0.000us         0.00%     352.298ms     830.892us           424  
                                              aten::div         1.82%      52.066ms         7.92%     226.914ms      59.092us     334.911ms        12.05%     334.911ms      87.216us          3840  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     329.644ms        11.86%     329.644ms     194.366us          1696  
                                              aten::mul         1.23%      35.223ms         1.96%      56.104ms      20.687us     273.584ms         9.84%     273.584ms     100.879us          2712  
                                aten::cudnn_convolution         1.68%      48.237ms         2.05%      58.749ms     138.559us     270.239ms         9.72%     270.239ms     637.356us           424  
                  aten::fused_moving_avg_obs_fake_quant         0.08%       2.340ms        27.84%     797.221ms     778.536us       0.000us         0.00%     228.640ms     223.281us          1024  
                  aten::_fused_moving_avg_obs_fq_helper         0.80%      23.034ms        27.76%     794.881ms     776.251us       6.546ms         0.24%     228.640ms     223.281us          1024  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.19%       5.356ms         1.30%      37.227ms      87.800us       0.000us         0.00%     208.596ms     491.972us           424  
                                CudnnBatchNormBackward0         0.07%       2.056ms         1.11%      31.871ms      75.167us       0.000us         0.00%     208.596ms     491.972us           424  
                        aten::cudnn_batch_norm_backward         0.51%      14.585ms         1.04%      29.815ms      70.318us     208.596ms         7.50%     208.596ms     491.972us           424  
void wgrad_alg0_engine<float, 128, 6, 8, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     184.629ms         6.64%     184.629ms       1.003ms           184  
