-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         1.11%       6.034ms        15.40%      83.856ms     201.577us       0.000us         0.00%      68.231ms     164.017us           416  
                                   ConvolutionBackward0         0.48%       2.613ms        13.89%      75.602ms     181.736us       0.000us         0.00%      67.848ms     163.096us           416  
                             aten::convolution_backward         9.22%      50.207ms        13.41%      72.989ms     175.454us      67.848ms        44.20%      67.848ms     163.096us           416  
                               Optimizer.step#Adam.step        13.56%      73.842ms        45.35%     246.902ms      30.863ms       0.000us         0.00%      23.809ms       2.976ms             8  
                                           aten::conv2d         0.23%       1.256ms         7.79%      42.391ms     101.901us       0.000us         0.00%      18.782ms      45.149us           416  
                                      aten::convolution         0.65%       3.554ms         7.56%      41.135ms      98.882us       0.000us         0.00%      18.782ms      45.149us           416  
                                     aten::_convolution         0.50%       2.699ms         6.90%      37.581ms      90.339us       0.000us         0.00%      18.782ms      45.149us           416  
void at::native::(anonymous namespace)::conv_depthwi...         0.00%       0.000us         0.00%       0.000us       0.000us      18.676ms        12.17%      18.676ms     137.324us           136  
autograd::engine::evaluate_function: CudnnBatchNormB...         1.09%       5.911ms         6.99%      38.069ms      91.512us       0.000us         0.00%      15.749ms      37.858us           416  
                                CudnnBatchNormBackward0         0.41%       2.209ms         5.91%      32.158ms      77.303us       0.000us         0.00%      15.749ms      37.858us           416  
                        aten::cudnn_batch_norm_backward         2.81%      15.307ms         5.50%      29.949ms      71.993us      15.749ms        10.26%      15.749ms      37.858us           416  
                                aten::cudnn_convolution         4.63%      25.220ms         5.74%      31.236ms     111.557us      11.664ms         7.60%      11.664ms      41.657us           280  
                                       aten::batch_norm         0.14%     757.000us         5.75%      31.289ms      75.214us       0.000us         0.00%       9.870ms      23.726us           416  
                           aten::_batch_norm_impl_index         0.21%       1.131ms         5.61%      30.532ms      73.394us       0.000us         0.00%       9.870ms      23.726us           416  
                                 aten::cudnn_batch_norm         2.75%      14.960ms         5.40%      29.401ms      70.675us       9.870ms         6.43%       9.870ms      23.726us           416  
                                             aten::add_         8.56%      46.627ms        16.13%      87.800ms      16.045us       9.555ms         6.22%       9.555ms       1.746us          5472  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       8.504ms         5.54%       8.504ms       2.229us          3816  
            volta_scudnn_128x64_stridedB_interior_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us       8.334ms         5.43%       8.334ms      41.670us           200  
