-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                               Optimizer.step#Adam.step         6.91%       7.213ms        22.92%      23.913ms       2.989ms       0.000us         0.00%      68.673ms       8.584ms             8  
                                             aten::add_         3.71%       3.875ms         7.18%       7.488ms      13.565us      27.335ms        26.36%      27.335ms      49.520us           552  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      21.039ms        20.29%      21.039ms      52.597us           400  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      20.306ms        19.58%      20.306ms      79.320us           256  
                                             aten::mul_         1.94%       2.024ms         3.45%       3.596ms      14.047us      14.092ms        13.59%      14.092ms      55.047us           256  
                                         aten::addcdiv_         0.97%       1.011ms         1.70%       1.776ms      13.875us      13.557ms        13.07%      13.557ms     105.914us           128  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      13.557ms        13.07%      13.557ms     105.914us           128  
autograd::engine::evaluate_function: torch::autograd...         0.49%     515.000us         2.55%       2.663ms      20.805us       0.000us         0.00%      10.177ms      79.508us           128  
                        torch::autograd::AccumulateGrad         0.44%     458.000us         2.06%       2.148ms      16.781us       0.000us         0.00%      10.177ms      79.508us           128  
                                         aten::addcmul_         0.95%     992.000us         1.65%       1.724ms      13.469us      10.117ms         9.76%      10.117ms      79.039us           128  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      10.117ms         9.76%      10.117ms      79.039us           128  
                                             aten::sqrt         1.36%       1.422ms         2.08%       2.169ms      16.945us       6.963ms         6.71%       6.963ms      54.398us           128  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       6.963ms         6.71%       6.963ms      54.398us           128  
                                              aten::div         1.59%       1.655ms         2.45%       2.556ms      17.750us       6.947ms         6.70%       6.947ms      48.243us           144  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       6.900ms         6.65%       6.900ms      53.906us           128  
    autograd::engine::evaluate_function: AddmmBackward0         0.29%     301.000us         2.61%       2.723ms     113.458us       0.000us         0.00%       6.885ms     286.875us            24  
                                         AddmmBackward0         0.18%     192.000us         1.79%       1.864ms      77.667us       0.000us         0.00%       6.722ms     280.083us            24  
                                               aten::mm         0.86%     902.000us         1.31%       1.364ms      28.417us       6.722ms         6.48%       6.722ms     140.042us            48  
autograd::engine::evaluate_function: ConvolutionBack...         0.37%     388.000us         7.12%       7.425ms     185.625us       0.000us         0.00%       6.338ms     158.450us            40  
