-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         1.05%       6.080ms        17.15%      99.187ms     233.932us       0.000us         0.00%      75.013ms     176.917us           424  
                                   ConvolutionBackward0         0.44%       2.532ms        15.53%      89.797ms     211.785us       0.000us         0.00%      73.351ms     172.998us           424  
                             aten::convolution_backward        10.82%      62.542ms        15.09%      87.265ms     205.814us      73.351ms        40.29%      73.351ms     172.998us           424  
                               Optimizer.step#Adam.step        12.45%      71.981ms        42.64%     246.578ms      30.822ms       0.000us         0.00%      42.278ms       5.285ms             8  
                                           aten::conv2d         0.22%       1.296ms         9.70%      56.104ms     132.321us       0.000us         0.00%      29.485ms      69.540us           424  
                                      aten::convolution         0.62%       3.591ms         9.48%      54.808ms     129.264us       0.000us         0.00%      29.485ms      69.540us           424  
                                     aten::_convolution         0.45%       2.620ms         8.86%      51.217ms     120.795us       0.000us         0.00%      29.485ms      69.540us           424  
                                aten::cudnn_convolution         6.69%      38.691ms         8.40%      48.597ms     114.616us      29.485ms        16.20%      29.485ms      69.540us           424  
                                             aten::add_         7.63%      44.119ms        15.10%      87.311ms      15.307us      18.500ms        10.16%      18.500ms       3.243us          5704  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      15.082ms         8.29%      15.082ms       5.326us          2832  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      14.511ms         7.97%      14.511ms       3.740us          3880  
void wgrad_alg0_engine<float, 128, 6, 8, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      12.775ms         7.02%      12.775ms      93.934us           136  
volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148...         0.00%       0.000us         0.00%       0.000us       0.000us      12.111ms         6.65%      12.111ms      63.078us           192  
void cudnn::cnn::wgrad_alg1_engine<float, float, 128...         0.00%       0.000us         0.00%       0.000us       0.000us      12.074ms         6.63%      12.074ms      88.779us           136  
                                             aten::mul_         3.34%      19.318ms         6.30%      36.411ms      14.135us      10.150ms         5.58%      10.150ms       3.940us          2576  
void wgrad_alg0_engine<float, 128, 6, 7, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us       9.278ms         5.10%       9.278ms     105.432us            88  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.97%       5.632ms         6.31%      36.471ms      86.017us       0.000us         0.00%       8.876ms      20.934us           424  
                                CudnnBatchNormBackward0         0.37%       2.111ms         5.33%      30.839ms      72.733us       0.000us         0.00%       8.876ms      20.934us           424  
