-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         2.02%      43.203ms        37.26%     795.426ms     239.010us       0.000us         0.00%     432.750ms     130.033us          3328  
                                   ConvolutionBackward0         0.81%      17.305ms        34.34%     732.911ms     220.226us       0.000us         0.00%     429.055ms     128.923us          3328  
                             aten::convolution_backward        20.80%     443.927ms        33.53%     715.606ms     215.026us     379.578ms        48.33%     429.055ms     128.923us          3328  
                                           aten::conv2d         0.68%      14.523ms        30.67%     654.701ms     196.725us       0.000us         0.00%     144.850ms      43.525us          3328  
                                      aten::convolution         1.73%      36.945ms        29.99%     640.178ms     192.361us       0.000us         0.00%     144.850ms      43.525us          3328  
                                     aten::_convolution         2.27%      48.480ms        28.26%     603.233ms     181.260us       0.000us         0.00%     144.850ms      43.525us          3328  
                                aten::cudnn_convolution        16.56%     353.423ms        21.05%     449.248ms     134.990us     113.026ms        14.39%     113.026ms      33.962us          3328  
volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148...         0.00%       0.000us         0.00%       0.000us       0.000us      80.329ms        10.23%      80.329ms      44.826us          1792  
void wgrad_alg0_engine<float, 128, 5, 5, 3, 3, 3, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      79.359ms        10.10%      79.359ms      77.499us          1024  
autograd::engine::evaluate_function: MaxPool2DWithIn...         0.16%       3.496ms         1.07%      22.804ms      59.385us       0.000us         0.00%      59.241ms     154.273us           384  
                          MaxPool2DWithIndicesBackward0         0.07%       1.594ms         0.90%      19.308ms      50.281us       0.000us         0.00%      59.241ms     154.273us           384  
                 aten::max_pool2d_with_indices_backward         0.29%       6.180ms         0.83%      17.714ms      46.130us      50.267ms         6.40%      59.241ms     154.273us           384  
     autograd::engine::evaluate_function: ReluBackward0         1.04%      22.248ms         5.09%     108.621ms      32.639us       0.000us         0.00%      54.662ms      16.425us          3328  
                                          ReluBackward0         0.64%      13.748ms         4.05%      86.373ms      25.953us       0.000us         0.00%      54.662ms      16.425us          3328  
                               aten::threshold_backward         2.31%      49.354ms         3.40%      72.625ms      21.822us      54.662ms         6.96%      54.662ms      16.425us          3328  
void at::native::(anonymous namespace)::max_pool_bac...         0.00%       0.000us         0.00%       0.000us       0.000us      50.267ms         6.40%      50.267ms     130.904us           384  
                                              aten::sum         3.33%      71.014ms         4.79%     102.302ms      30.740us      49.477ms         6.30%      49.477ms      14.867us          3328  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us      49.477ms         6.30%      49.477ms      14.867us          3328  
