-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
    autograd::engine::evaluate_function: AddmmBackward0         1.63%       8.427ms        18.56%      95.675ms     244.069us       0.000us         0.00%      94.978ms     242.291us           392  
                                         AddmmBackward0         1.10%       5.653ms        12.81%      66.068ms     168.541us       0.000us         0.00%      87.719ms     223.773us           392  
                                               aten::mm         6.40%      32.982ms        10.10%      52.058ms      66.401us      87.719ms        32.78%      87.719ms     111.886us           784  
                                           aten::linear         0.74%       3.817ms         8.89%      45.825ms     116.901us       0.000us         0.00%      59.109ms     150.788us           392  
                                            aten::addmm         4.52%      23.295ms         6.77%      34.899ms      89.028us      59.109ms        22.09%      59.109ms     150.788us           392  
                                  volta_sgemm_128x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us      54.922ms        20.53%      54.922ms     143.026us           384  
                                  volta_sgemm_128x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us      47.701ms        17.83%      47.701ms     124.221us           384  
                                  volta_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us      35.679ms        13.33%      35.679ms     123.885us           288  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      29.403ms        10.99%      29.403ms       5.035us          5840  
                                              aten::bmm         3.58%      18.465ms         4.73%      24.370ms      42.309us      25.714ms         9.61%      25.714ms      44.642us           576  
                                              aten::add         4.82%      24.871ms         7.38%      38.059ms      17.300us      18.291ms         6.84%      18.291ms       8.314us          2200  
                                Optimizer.step#SGD.step         5.35%      27.573ms        17.96%      92.576ms      11.572ms       0.000us         0.00%      17.686ms       2.211ms             8  
      autograd::engine::evaluate_function: BmmBackward0         0.45%       2.342ms         4.03%      20.795ms     108.307us       0.000us         0.00%      17.114ms      89.135us           192  
                                           BmmBackward0         0.38%       1.963ms         3.58%      18.453ms      96.109us       0.000us         0.00%      17.114ms      89.135us           192  
autograd::engine::evaluate_function: SelectBackward0...         0.59%       3.045ms         4.70%      24.241ms      81.895us       0.000us         0.00%      14.115ms      47.686us           296  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      13.412ms         5.01%      13.412ms      12.419us          1080  
                                           aten::matmul         0.61%       3.164ms         6.48%      33.431ms     174.120us       0.000us         0.00%      12.088ms      62.958us           192  
                                            aten::copy_         1.86%       9.583ms         3.74%      19.277ms      21.708us      11.255ms         4.21%      11.255ms      12.675us           888  
                                             aten::add_         5.58%      28.774ms        10.30%      53.093ms      14.522us      11.212ms         4.19%      11.212ms       3.067us          3656  
