-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                               Optimizer.step#Adam.step        10.41%      99.575ms        34.27%     327.650ms      40.956ms       0.000us         0.00%      69.201ms       8.650ms             8  
                                             aten::add_         5.45%      52.127ms        10.90%     104.265ms      16.752us      27.906ms        20.13%      27.906ms       4.484us          6224  
                                               aten::mm         7.85%      75.049ms        11.87%     113.478ms      53.126us      26.160ms        18.87%      26.160ms      12.247us          2136  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      24.545ms        17.71%      24.545ms       5.122us          4792  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      23.002ms        16.60%      23.002ms       6.105us          3768  
                                             aten::mul_         2.62%      25.014ms         4.94%      47.222ms      15.783us      17.525ms        12.64%      17.525ms       5.857us          2992  
                                         aten::addcdiv_         1.60%      15.272ms         2.69%      25.703ms      17.181us      13.410ms         9.68%      13.410ms       8.964us          1496  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      13.410ms         9.68%      13.410ms       8.964us          1496  
                                           aten::linear         0.43%       4.089ms         8.28%      79.134ms     101.977us       0.000us         0.00%      12.510ms      16.121us           776  
       autograd::engine::evaluate_function: MmBackward0         0.73%       6.939ms         8.37%      80.030ms     137.038us       0.000us         0.00%      11.935ms      20.437us           584  
                                            MmBackward0         0.69%       6.638ms         7.64%      73.091ms     125.156us       0.000us         0.00%      11.935ms      20.437us           584  
autograd::engine::evaluate_function: torch::autograd...         0.97%       9.308ms         5.07%      48.441ms      32.380us       0.000us         0.00%      11.567ms       7.732us          1496  
                        torch::autograd::AccumulateGrad         0.94%       8.954ms         4.09%      39.133ms      26.158us       0.000us         0.00%      11.567ms       7.732us          1496  
                                         aten::addcmul_         1.36%      12.959ms         2.43%      23.261ms      15.549us       9.459ms         6.82%       9.459ms       6.323us          1496  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       9.459ms         6.82%       9.459ms       6.323us          1496  
                                           aten::matmul         1.03%       9.822ms         8.11%      77.530ms      88.911us       0.000us         0.00%       9.361ms      10.735us           872  
    autograd::engine::evaluate_function: AddmmBackward0         0.42%       4.051ms         3.99%      38.109ms     198.484us       0.000us         0.00%       8.482ms      44.177us           192  
                                              aten::div         2.80%      26.790ms         4.21%      40.268ms      22.572us       6.976ms         5.03%       6.976ms       3.910us          1784  
                                         AddmmBackward0         0.31%       2.920ms         2.77%      26.438ms     137.698us       0.000us         0.00%       6.873ms      35.797us           192  
