-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                            aten::copy_         2.46%      65.121ms        11.53%     305.031ms      32.367us     883.745ms        31.22%     883.745ms      93.776us          9424  
    autograd::engine::evaluate_function: SliceBackward0         0.46%      12.041ms         9.00%     238.281ms     118.195us       0.000us         0.00%     718.234ms     356.267us          2016  
                                               aten::mm         2.23%      58.935ms         8.79%     232.551ms     148.311us     606.067ms        21.41%     606.067ms     386.522us          1568  
                                         SliceBackward0         0.14%       3.698ms         8.05%     212.917ms     105.614us       0.000us         0.00%     603.235ms     299.224us          2016  
                                   aten::slice_backward         0.46%      12.065ms         7.91%     209.219ms     103.779us       0.000us         0.00%     603.235ms     299.224us          2016  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     450.711ms        15.92%     450.711ms     204.126us          2208  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     421.858ms        14.90%     421.858ms      78.238us          5392  
    autograd::engine::evaluate_function: AddmmBackward0         0.16%       4.294ms         3.15%      83.457ms     401.236us       0.000us         0.00%     421.238ms       2.025ms           208  
                                         AddmmBackward0         0.13%       3.323ms         1.96%      51.873ms     249.389us       0.000us         0.00%     407.839ms       1.961ms           208  
                                           aten::linear         0.18%       4.665ms         3.34%      88.341ms     149.225us       0.000us         0.00%     323.251ms     546.032us           592  
                                            aten::fill_         0.75%      19.769ms         6.02%     159.288ms      44.149us     282.199ms         9.97%     282.199ms      78.215us          3608  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     282.191ms         9.97%     282.191ms      78.386us          3600  
                                            aten::zero_         0.37%       9.796ms         6.02%     159.220ms      54.378us       0.000us         0.00%     254.803ms      87.023us          2928  
                                            aten::addmm         0.49%      13.034ms         0.77%      20.309ms      97.639us     233.905ms         8.26%     233.905ms       1.125ms           208  
                                            aten::zeros         0.25%       6.607ms         5.06%     133.784ms      59.512us       0.000us         0.00%     232.530ms     103.439us          2248  
                                            aten::clone         0.50%      13.177ms         6.15%     162.684ms      54.665us       0.000us         0.00%     218.123ms      73.294us          2976  
autograd::engine::evaluate_function: torch::autograd...         0.27%       7.256ms         6.59%     174.265ms     259.323us       0.000us         0.00%     215.828ms     321.173us           672  
                            torch::autograd::CopySlices         0.30%       7.849ms         6.31%     167.009ms     248.525us       0.000us         0.00%     215.828ms     321.173us           672  
                                  volta_sgemm_128x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us     207.206ms         7.32%     207.206ms     354.805us           584  
