-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                               aten::mm         3.42%      57.506ms         5.15%      86.619ms      55.525us     721.124ms        41.32%     721.124ms     462.259us          1560  
    autograd::engine::evaluate_function: AddmmBackward0         0.95%      16.040ms        10.24%     172.327ms     224.384us       0.000us         0.00%     484.391ms     630.717us           768  
                                         AddmmBackward0         0.66%      11.107ms         6.69%     112.578ms     146.586us       0.000us         0.00%     464.078ms     604.268us           768  
                                           aten::linear         0.44%       7.346ms         5.31%      89.386ms     115.188us       0.000us         0.00%     350.477ms     451.646us           776  
                                            aten::addmm         2.60%      43.669ms         3.81%      64.165ms      83.548us     261.794ms        15.00%     261.794ms     340.878us           768  
                                  volta_sgemm_128x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us     249.142ms        14.27%     249.142ms     324.404us           768  
                                  volta_sgemm_128x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us     244.405ms        14.00%     244.405ms     318.236us           768  
       autograd::engine::evaluate_function: MmBackward0         0.01%     144.000us         0.11%       1.893ms     236.625us       0.000us         0.00%     168.363ms      21.045ms             8  
                                            MmBackward0         0.01%      99.000us         0.10%       1.749ms     218.625us       0.000us         0.00%     168.363ms      21.045ms             8  
                                  volta_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us     159.267ms         9.13%     159.267ms     237.004us           672  
                               Optimizer.step#Adam.step         6.94%     116.741ms        54.69%     920.089ms     115.011ms       0.000us         0.00%     159.217ms      19.902ms             8  
                                              aten::bmm         1.65%      27.683ms         2.33%      39.195ms      45.365us     151.326ms         8.67%     151.326ms     175.146us           864  
                                 volta_sgemm_128x128_nt         0.00%       0.000us         0.00%       0.000us       0.000us     143.761ms         8.24%     143.761ms       1.382ms           104  
      autograd::engine::evaluate_function: BmmBackward0         0.23%       3.900ms         2.00%      33.719ms     117.080us       0.000us         0.00%     100.653ms     349.490us           288  
                                           BmmBackward0         0.18%       2.984ms         1.77%      29.819ms     103.538us       0.000us         0.00%     100.653ms     349.490us           288  
                                           aten::matmul         0.01%     107.000us         0.05%     796.000us      99.500us       0.000us         0.00%      88.683ms      11.085ms             8  
                                 volta_sgemm_128x128_tn         0.00%       0.000us         0.00%       0.000us       0.000us      88.683ms         5.08%      88.683ms      11.085ms             8  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      86.829ms         4.97%      86.829ms      17.648us          4920  
                                 volta_sgemm_128x128_nn         0.00%       0.000us         0.00%       0.000us       0.000us      84.992ms         4.87%      84.992ms      10.624ms             8  
