-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.31%       2.301ms        12.93%      97.410ms     640.855us       0.000us         0.00%     302.136ms       1.988ms           152  
                                   ConvolutionBackward0         0.11%     799.000us        12.63%      95.109ms     625.717us       0.000us         0.00%     302.136ms       1.988ms           152  
                             aten::convolution_backward         9.61%      72.392ms        12.52%      94.310ms     620.461us     292.981ms        41.85%     302.136ms       1.988ms           152  
                                           aten::conv2d         0.21%       1.606ms        13.20%      99.429ms     327.069us       0.000us         0.00%     289.994ms     953.928us           304  
                                      aten::convolution         0.17%       1.306ms         5.83%      43.887ms     288.730us       0.000us         0.00%     143.743ms     945.678us           152  
                                     aten::_convolution         0.21%       1.605ms         5.65%      42.581ms     280.138us       0.000us         0.00%     143.743ms     945.678us           152  
                                aten::cudnn_convolution         4.29%      32.308ms         4.98%      37.493ms     246.664us     124.519ms        17.79%     124.519ms     819.204us           152  
void cudnn::ops::nchwToNhwcKernel<__half, __half, fl...         0.00%       0.000us         0.00%       0.000us       0.000us      94.811ms        13.54%      94.811ms     111.805us           848  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.26%       1.942ms         1.62%      12.191ms      84.660us       0.000us         0.00%      59.705ms     414.618us           144  
                                CudnnBatchNormBackward0         0.08%     616.000us         1.36%      10.249ms      71.174us       0.000us         0.00%      59.705ms     414.618us           144  
                        aten::cudnn_batch_norm_backward         0.67%       5.078ms         1.28%       9.633ms      66.896us      59.705ms         8.53%      59.705ms     414.618us           144  
void cudnn::bn_bw_1C11_kernel_new<__half, float, flo...         0.00%       0.000us         0.00%       0.000us       0.000us      57.771ms         8.25%      57.771ms     601.781us            96  
_ZN13cutlass_cudnn6KernelINS_4conv6kernel23ImplicitG...         0.00%       0.000us         0.00%       0.000us       0.000us      45.103ms         6.44%      45.103ms       2.819ms            16  
void cudnn::ops::nhwcToNchwKernel<__half, __half, fl...         0.00%       0.000us         0.00%       0.000us       0.000us      34.573ms         4.94%      34.573ms      86.433us           400  
turing_fp16_s1688cudnn_fp16_256x128_ldg8_dgrad_relu_...         0.00%       0.000us         0.00%       0.000us       0.000us      33.465ms         4.78%      33.465ms     522.891us            64  
autograd::engine::evaluate_function: UpsampleBilinea...         0.03%     202.000us         0.23%       1.738ms      54.312us       0.000us         0.00%      31.327ms     978.969us            32  
                            UpsampleBilinear2DBackward1         0.01%     103.000us         0.20%       1.536ms      48.000us       0.000us         0.00%      31.327ms     978.969us            32  
                     aten::upsample_bilinear2d_backward         0.08%     616.000us         0.19%       1.433ms      44.781us      30.825ms         4.40%      31.327ms     978.969us            32  
