-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         1.03%      10.462ms        20.88%     212.227ms     323.517us       0.000us         0.00%     351.279ms     535.486us           656  
                                   ConvolutionBackward0         0.41%       4.153ms        19.02%     193.233ms     294.562us       0.000us         0.00%     327.677ms     499.508us           656  
                             aten::convolution_backward        13.76%     139.841ms        18.61%     189.080ms     288.232us     322.439ms        45.65%     327.677ms     499.508us           656  
volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148...         0.00%       0.000us         0.00%       0.000us       0.000us     147.294ms        20.85%     147.294ms     363.689us           405  
                                      aten::convolution         0.60%       6.084ms        12.78%     129.825ms     197.904us       0.000us         0.00%     147.245ms     224.459us           656  
                                     aten::_convolution         0.55%       5.595ms        12.18%     123.741ms     188.630us       0.000us         0.00%     147.245ms     224.459us           656  
                                           aten::conv2d         0.22%       2.255ms        12.84%     130.480ms     201.358us       0.000us         0.00%     145.135ms     223.974us           648  
                                aten::cudnn_convolution         9.28%      94.258ms        10.99%     111.683ms     172.350us     139.180ms        19.70%     139.180ms     214.784us           648  
void wgrad_alg0_engine<float, 128, 6, 8, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      62.493ms         8.85%      62.493ms     248.976us           251  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      61.441ms         8.70%      61.441ms      20.211us          3040  
                                              aten::add         2.51%      25.545ms         3.77%      38.290ms      21.085us      48.904ms         6.92%      48.904ms      26.930us          1816  
                                              aten::mul         3.14%      31.951ms         4.78%      48.611ms      19.601us      38.110ms         5.40%      38.110ms      15.367us          2480  
                                   volta_sgemm_64x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us      36.737ms         5.20%      36.737ms     163.276us           225  
                                             aten::add_         1.76%      17.846ms         3.04%      30.873ms      15.752us      36.600ms         5.18%      36.600ms      18.673us          1960  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      36.096ms         5.11%      36.096ms      40.649us           888  
     autograd::engine::evaluate_function: ReluBackward0         0.36%       3.629ms         1.62%      16.453ms      33.715us       0.000us         0.00%      26.283ms      53.859us           488  
                                          ReluBackward0         0.22%       2.206ms         1.26%      12.824ms      26.279us       0.000us         0.00%      26.283ms      53.859us           488  
                               aten::threshold_backward         0.69%       6.995ms         1.04%      10.618ms      21.758us      26.283ms         3.72%      26.283ms      53.859us           488  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      26.283ms         3.72%      26.283ms      53.859us           488  
