-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
    autograd::engine::evaluate_function: AddmmBackward0         0.68%       4.159ms         7.12%      43.574ms     143.336us       0.000us         0.00%     230.142ms     757.046us           304  
                                         AddmmBackward0         0.54%       3.295ms         4.46%      27.294ms      89.783us       0.000us         0.00%     220.329ms     724.766us           304  
                                               aten::mm         1.80%      11.025ms         3.09%      18.939ms      31.150us     220.329ms        34.42%     220.329ms     362.383us           608  
                                           aten::linear         0.40%       2.428ms         8.68%      53.123ms     174.747us       0.000us         0.00%     128.301ms     422.043us           304  
                                            aten::addmm         2.05%      12.561ms         7.46%      45.663ms     150.207us     128.301ms        20.05%     128.301ms     422.043us           304  
                                maxwell_sgemm_128x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us     100.535ms        15.71%     100.535ms     285.611us           352  
                               Optimizer.step#Adam.step         8.84%      54.109ms        51.54%     315.412ms      39.426ms       0.000us         0.00%      96.607ms      12.076ms             8  
                                maxwell_sgemm_128x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us      71.123ms        11.11%      71.123ms     206.753us           344  
                                 sgemm_128x128x8_NT_vec         0.00%       0.000us         0.00%       0.000us       0.000us      66.958ms        10.46%      66.958ms       1.196ms            56  
                                 sgemm_128x128x8_TN_vec         0.00%       0.000us         0.00%       0.000us       0.000us      47.562ms         7.43%      47.562ms     495.438us            96  
                                              aten::bmm         0.76%       4.632ms         1.26%       7.722ms      26.812us      46.362ms         7.24%      46.362ms     160.979us           288  
                                maxwell_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us      41.149ms         6.43%      41.149ms     139.017us           296  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      40.150ms         6.27%      40.150ms      20.319us          1976  
                                             aten::add_         4.11%      25.136ms        11.19%      68.485ms      20.382us      38.283ms         5.98%      38.283ms      11.394us          3360  
                                     sgemm_128x128x8_TN         0.00%       0.000us         0.00%       0.000us       0.000us      35.181ms         5.50%      35.181ms       4.398ms             8  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      30.947ms         4.84%      30.947ms      11.830us          2616  
      autograd::engine::evaluate_function: BmmBackward0         0.14%     868.000us         1.07%       6.536ms      68.083us       0.000us         0.00%      30.052ms     313.042us            96  
                                           BmmBackward0         0.12%     711.000us         0.93%       5.668ms      59.042us       0.000us         0.00%      30.052ms     313.042us            96  
                                 sgemm_128x128x8_NN_vec         0.00%       0.000us         0.00%       0.000us       0.000us      24.836ms         3.88%      24.836ms     517.417us            48  
