-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.42%       5.324ms         6.26%      78.656ms     189.077us       0.000us         0.00%     571.417ms       1.374ms           416  
                                   ConvolutionBackward0         0.18%       2.284ms         5.68%      71.379ms     171.584us       0.000us         0.00%     568.444ms       1.366ms           416  
                             aten::convolution_backward         3.70%      46.505ms         5.50%      69.095ms     166.094us     568.444ms        45.64%     568.444ms       1.366ms           416  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.38%       4.821ms         2.47%      31.100ms      74.760us       0.000us         0.00%     172.567ms     414.825us           416  
                                CudnnBatchNormBackward0         0.14%       1.792ms         2.09%      26.279ms      63.171us       0.000us         0.00%     172.567ms     414.825us           416  
                        aten::cudnn_batch_norm_backward         0.95%      11.998ms         1.95%      24.487ms      58.863us     172.567ms        13.86%     172.567ms     414.825us           416  
                                           aten::conv2d         0.11%       1.395ms         3.84%      48.220ms     115.913us       0.000us         0.00%     168.941ms     406.108us           416  
                                      aten::convolution         0.32%       4.079ms         3.73%      46.825ms     112.560us       0.000us         0.00%     168.941ms     406.108us           416  
                                     aten::_convolution         0.23%       2.860ms         3.40%      42.746ms     102.755us       0.000us         0.00%     168.941ms     406.108us           416  
                                        aten::hardtanh_         0.22%       2.756ms         1.59%      19.982ms      71.364us       0.000us         0.00%     116.445ms     415.875us           280  
void at::native::(anonymous namespace)::conv_depthwi...         0.00%       0.000us         0.00%       0.000us       0.000us     113.488ms         9.11%     113.488ms       1.091ms           104  
void at::native::(anonymous namespace)::conv_depthwi...         0.00%       0.000us         0.00%       0.000us       0.000us     112.348ms         9.02%     112.348ms     826.088us           136  
                                aten::_conv_depthwise2d         0.21%       2.587ms         0.44%       5.536ms      40.706us     108.906ms         8.74%     108.906ms     800.779us           136  
void at::native::(anonymous namespace)::conv_depthwi...         0.00%       0.000us         0.00%       0.000us       0.000us     108.906ms         8.74%     108.906ms     800.779us           136  
                                       aten::batch_norm         0.07%     840.000us         2.87%      36.071ms      86.709us       0.000us         0.00%     102.508ms     246.413us           416  
                           aten::_batch_norm_impl_index         0.11%       1.351ms         2.80%      35.231ms      84.690us       0.000us         0.00%     102.508ms     246.413us           416  
                                 aten::cudnn_batch_norm         1.31%      16.525ms         2.70%      33.880ms      81.442us     102.508ms         8.23%     102.508ms     246.413us           416  
void at::native::(anonymous namespace)::conv_depthwi...         0.00%       0.000us         0.00%       0.000us       0.000us      96.122ms         7.72%      96.122ms       3.004ms            32  
