-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.56%       6.325ms         9.28%     104.523ms     246.517us       0.000us         0.00%     133.836ms     315.651us           424  
                                   ConvolutionBackward0         0.21%       2.339ms         8.43%      94.977ms     224.002us       0.000us         0.00%     129.189ms     304.691us           424  
                             aten::convolution_backward         5.72%      64.380ms         8.22%      92.638ms     218.486us     129.189ms        27.36%     129.189ms     304.691us           424  
                  aten::fused_moving_avg_obs_fake_quant         0.21%       2.341ms        17.84%     200.967ms     196.257us       0.000us         0.00%      72.960ms      71.250us          1024  
                  aten::_fused_moving_avg_obs_fq_helper         2.41%      27.090ms        17.63%     198.626ms     193.971us       6.299ms         1.33%      72.960ms      71.250us          1024  
                                           aten::conv2d         0.13%       1.427ms         6.76%      76.094ms     179.467us       0.000us         0.00%      52.833ms     124.606us           424  
                                      aten::convolution         0.38%       4.277ms         6.63%      74.667ms     176.101us       0.000us         0.00%      52.833ms     124.606us           424  
                                     aten::_convolution         0.46%       5.183ms         6.25%      70.390ms     166.014us       0.000us         0.00%      52.833ms     124.606us           424  
      autograd::engine::evaluate_function: DivBackward0         1.11%      12.451ms         7.82%      88.061ms     103.846us       0.000us         0.00%      51.208ms      60.387us           848  
                               Optimizer.step#Adam.step         8.01%      90.194ms        26.49%     298.351ms      37.294ms       0.000us         0.00%      44.907ms       5.613ms             8  
                                aten::cudnn_convolution         3.89%      43.830ms         4.82%      54.332ms     128.142us      44.830ms         9.49%      44.830ms     105.731us           424  
                                              aten::mul         3.54%      39.896ms         5.49%      61.844ms      22.804us      44.795ms         9.49%      44.795ms      16.517us          2712  
                                           DivBackward0         0.63%       7.141ms         5.04%      56.753ms      66.926us       0.000us         0.00%      42.258ms      49.833us           848  
                                              aten::div         5.02%      56.529ms         7.63%      85.985ms      22.392us      40.603ms         8.60%      40.603ms      10.574us          3840  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      34.006ms         7.20%      34.006ms      20.051us          1696  
       aten::fake_quantize_per_channel_affine_cachemask         1.19%      13.434ms         6.48%      73.026ms     169.042us      26.278ms         5.56%      30.656ms      70.963us           432  
void wgrad_alg0_engine<float, 128, 6, 7, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      27.020ms         5.72%      27.020ms     153.523us           176  
                                             aten::add_         4.63%      52.119ms         8.77%      98.807ms      16.468us      25.868ms         5.48%      25.868ms       4.311us          6000  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      23.458ms         4.97%      23.458ms       6.374us          3680  
