-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.50%       7.915ms         7.98%     126.138ms     194.657us       0.000us         0.00%     785.409ms       1.212ms           648  
                                   ConvolutionBackward0         0.22%       3.405ms         7.29%     115.314ms     177.954us       0.000us         0.00%     782.705ms       1.208ms           648  
                             aten::convolution_backward         4.60%      72.755ms         7.08%     111.909ms     172.699us     780.759ms        47.82%     782.705ms       1.208ms           648  
                                           aten::conv2d         0.14%       2.226ms         4.90%      77.508ms     119.611us       0.000us         0.00%     215.133ms     331.995us           648  
                                      aten::convolution         0.41%       6.473ms         4.76%      75.282ms     116.176us       0.000us         0.00%     215.133ms     331.995us           648  
                                     aten::_convolution         0.34%       5.419ms         4.35%      68.809ms     106.187us       0.000us         0.00%     215.133ms     331.995us           648  
void at::native::(anonymous namespace)::conv_depthwi...         0.00%       0.000us         0.00%       0.000us       0.000us     208.923ms        12.80%     208.923ms       1.632ms           128  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.29%       4.515ms         1.94%      30.635ms      78.151us       0.000us         0.00%     165.232ms     421.510us           392  
                                CudnnBatchNormBackward0         0.10%       1.640ms         1.65%      26.120ms      66.633us       0.000us         0.00%     165.232ms     421.510us           392  
                        aten::cudnn_batch_norm_backward         0.76%      12.012ms         1.55%      24.480ms      62.449us     165.232ms        10.12%     165.232ms     421.510us           392  
                                aten::_conv_depthwise2d         0.09%       1.387ms         0.26%       4.049ms      31.633us     145.178ms         8.89%     145.178ms       1.134ms           128  
                                            aten::silu_         0.35%       5.455ms         1.49%      23.562ms      60.107us      54.861ms         3.36%     109.573ms     279.523us           392  
                                       aten::batch_norm         0.06%     896.000us         2.27%      35.957ms      91.727us       0.000us         0.00%      98.278ms     250.709us           392  
                           aten::_batch_norm_impl_index         0.08%       1.230ms         2.22%      35.061ms      89.441us       0.000us         0.00%      98.278ms     250.709us           392  
                                 aten::cudnn_batch_norm         1.09%      17.207ms         2.14%      33.831ms      86.304us      98.278ms         6.02%      98.278ms     250.709us           392  
    maxwell_scudnn_128x128_stridedB_splitK_medium_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us      97.660ms         5.98%      97.660ms     610.375us           160  
void at::native::(anonymous namespace)::conv_depthwi...         0.00%       0.000us         0.00%       0.000us       0.000us      82.472ms         5.05%      82.472ms       1.473ms            56  
     autograd::engine::evaluate_function: SiluBackward0         0.19%       3.019ms         0.78%      12.312ms      31.408us       0.000us         0.00%      81.953ms     209.064us           392  
                                          SiluBackward0         0.07%       1.152ms         0.59%       9.293ms      23.707us       0.000us         0.00%      81.953ms     209.064us           392  
