-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.55%       6.143ms         8.80%      98.515ms     232.347us       0.000us         0.00%     202.174ms     476.825us           424  
                                   ConvolutionBackward0         0.20%       2.236ms         7.98%      89.322ms     210.665us       0.000us         0.00%     192.922ms     455.005us           424  
                             aten::convolution_backward         5.55%      62.165ms         7.78%      87.086ms     205.392us     192.922ms        28.53%     192.922ms     455.005us           424  
                  aten::fused_moving_avg_obs_fake_quant         0.21%       2.330ms        18.93%     211.912ms     206.945us       0.000us         0.00%      91.170ms      89.033us          1024  
                  aten::_fused_moving_avg_obs_fq_helper         2.30%      25.780ms        18.72%     209.582ms     204.670us       5.851ms         0.87%      91.170ms      89.033us          1024  
      autograd::engine::evaluate_function: DivBackward0         1.08%      12.143ms         7.72%      86.461ms     101.959us       0.000us         0.00%      89.123ms     105.098us           848  
                                           aten::conv2d         0.13%       1.452ms         6.68%      74.766ms     176.335us       0.000us         0.00%      76.876ms     181.311us           424  
                                      aten::convolution         0.39%       4.349ms         6.55%      73.314ms     172.910us       0.000us         0.00%      76.876ms     181.311us           424  
                                     aten::_convolution         0.45%       5.021ms         6.16%      68.965ms     162.653us       0.000us         0.00%      76.876ms     181.311us           424  
                                           DivBackward0         0.65%       7.314ms         5.04%      56.455ms      66.574us       0.000us         0.00%      76.059ms      89.692us           848  
                                              aten::div         5.15%      57.663ms         7.86%      87.995ms      22.915us      64.817ms         9.58%      64.817ms      16.879us          3840  
                                              aten::mul         3.27%      36.623ms         5.24%      58.641ms      21.623us      63.866ms         9.44%      63.866ms      23.549us          2712  
                                aten::cudnn_convolution         3.78%      42.293ms         4.77%      53.421ms     125.993us      62.986ms         9.31%      62.986ms     148.552us           424  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      58.820ms         8.70%      58.820ms      34.682us          1696  
void wgrad_alg0_engine<float, 128, 6, 7, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      46.861ms         6.93%      46.861ms     266.256us           176  
                               Optimizer.step#Adam.step         8.35%      93.518ms        26.92%     301.386ms      37.673ms       0.000us         0.00%      43.417ms       5.427ms             8  
aten::_fake_quantize_per_tensor_affine_cachemask_ten...         0.62%       6.939ms         1.89%      21.155ms      35.735us      38.968ms         5.76%      38.968ms      65.824us           592  
void at::native::(anonymous namespace)::unrolled_ele...         0.00%       0.000us         0.00%       0.000us       0.000us      38.968ms         5.76%      38.968ms      65.824us           592  
