-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.29%       5.646ms        12.69%     244.107ms     575.724us       0.000us         0.00%        1.582s       3.732ms           424  
                                   ConvolutionBackward0         0.12%       2.243ms        12.24%     235.438ms     555.278us       0.000us         0.00%        1.542s       3.638ms           424  
                             aten::convolution_backward         6.59%     126.728ms        12.12%     233.195ms     549.988us        1.542s        60.86%        1.542s       3.638ms           424  
                                           aten::conv2d         0.07%       1.279ms         5.44%     104.665ms     246.851us       0.000us         0.00%     406.883ms     959.630us           424  
                                      aten::convolution         0.22%       4.179ms         5.37%     103.386ms     243.835us       0.000us         0.00%     406.883ms     959.630us           424  
                                     aten::_convolution         0.14%       2.707ms         5.16%      99.207ms     233.979us       0.000us         0.00%     406.883ms     959.630us           424  
                                aten::cudnn_convolution         3.05%      58.767ms         5.02%      96.500ms     227.594us     406.883ms        16.06%     406.883ms     959.630us           424  
void wgrad_alg0_engine<float, 128, 5, 5, 3, 3, 3, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     230.207ms         9.08%     230.207ms      74.937us          3072  
void wgrad_alg0_engine<float, 512, 6, 5, 3, 3, 3, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     207.569ms         8.19%     207.569ms     202.704us          1024  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.27%       5.256ms         1.68%      32.255ms      76.073us       0.000us         0.00%     168.561ms     397.550us           424  
                                CudnnBatchNormBackward0         0.10%       1.877ms         1.40%      26.999ms      63.677us       0.000us         0.00%     168.561ms     397.550us           424  
                        aten::cudnn_batch_norm_backward         0.67%      12.985ms         1.31%      25.122ms      59.250us     168.561ms         6.65%     168.561ms     397.550us           424  
    maxwell_scudnn_128x128_stridedB_splitK_medium_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us     150.914ms         5.96%     150.914ms       1.258ms           120  
                 maxwell_scudnn_128x32_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     143.040ms         5.64%     143.040ms      42.981us          3328  
            maxwell_scudnn_128x128_stridedB_small_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us     135.146ms         5.33%     135.146ms     734.489us           184  
void wgrad_alg0_engine<float, 128, 6, 7, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     134.635ms         5.31%     134.635ms       1.202ms           112  
void wgrad_alg0_engine<float, 128, 6, 8, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     130.173ms         5.14%     130.173ms       2.325ms            56  
