-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.41%      10.255ms         9.11%     225.267ms     343.395us       0.000us         0.00%        1.089s       1.660ms           656  
                                   ConvolutionBackward0         0.17%       4.152ms         8.30%     205.175ms     312.767us       0.000us         0.00%        1.018s       1.552ms           656  
                             aten::convolution_backward         6.13%     151.453ms         8.13%     201.023ms     306.438us        1.004s        43.73%        1.018s       1.552ms           656  
                                      aten::convolution         0.26%       6.535ms         5.41%     133.687ms     203.791us       0.000us         0.00%     404.096ms     616.000us           656  
                                     aten::_convolution         0.23%       5.642ms         5.14%     127.152ms     193.829us       0.000us         0.00%     404.096ms     616.000us           656  
                                           aten::conv2d         0.10%       2.373ms         5.44%     134.456ms     207.494us       0.000us         0.00%     398.739ms     615.338us           648  
                                aten::cudnn_convolution         3.98%      98.417ms         4.63%     114.456ms     176.630us     376.871ms        16.42%     376.871ms     581.591us           648  
autograd::engine::evaluate_function: torch::autograd...         0.04%     901.000us         0.28%       6.839ms     106.859us       0.000us         0.00%     208.384ms       3.256ms            64  
maxwell_scudnn_winograd_128x128_ldg1_ldg4_relu_tile1...         0.00%       0.000us         0.00%       0.000us       0.000us     203.868ms         8.88%     203.868ms       1.019ms           200  
torch::autograd::CppNode<vision::ops::(anonymous nam...         0.02%     431.000us         0.21%       5.280ms      82.500us       0.000us         0.00%     200.498ms       3.133ms            64  
                       torchvision::_roi_align_backward         0.06%       1.520ms         0.20%       4.849ms      75.766us     195.690ms         8.53%     200.498ms       3.133ms            64  
void vision::ops::(anonymous namespace)::roi_align_b...         0.00%       0.000us         0.00%       0.000us       0.000us     195.690ms         8.53%     195.690ms       3.374ms            58  
maxwell_scudnn_winograd_128x128_ldg1_ldg4_mobile_rel...         0.00%       0.000us         0.00%       0.000us       0.000us     188.090ms         8.20%     188.090ms       1.213ms           155  
                                              aten::add         1.20%      29.607ms         1.83%      45.181ms      24.032us     155.731ms         6.79%     155.731ms      82.836us          1880  
void wgrad_alg0_engine<float, 128, 6, 8, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     154.652ms         6.74%     154.652ms     813.958us           190  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     153.531ms         6.69%     153.531ms      49.590us          3096  
                                              aten::mul         1.54%      38.118ms         2.41%      59.498ms      22.606us     135.458ms         5.90%     135.458ms      51.466us          2632  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     131.975ms         5.75%     131.975ms     147.294us           896  
