-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.97%       6.000ms        13.94%      86.355ms     174.103us       0.000us         0.00%      63.695ms     128.417us           496  
                                   ConvolutionBackward0         0.43%       2.637ms        12.67%      78.521ms     158.308us       0.000us         0.00%      63.240ms     127.500us           496  
                             aten::convolution_backward         8.04%      49.819ms        12.25%      75.884ms     152.992us      62.409ms        42.21%      63.240ms     127.500us           496  
                               Optimizer.step#Adam.step        14.51%      89.922ms        47.57%     294.787ms      36.848ms       0.000us         0.00%      28.138ms       3.517ms             8  
                                           aten::conv2d         0.25%       1.566ms         8.49%      52.617ms     106.083us       0.000us         0.00%      18.375ms      37.046us           496  
                                      aten::convolution         0.76%       4.696ms         8.24%      51.051ms     102.925us       0.000us         0.00%      18.375ms      37.046us           496  
                                     aten::_convolution         0.61%       3.806ms         7.48%      46.355ms      93.458us       0.000us         0.00%      18.375ms      37.046us           496  
void at::native::(anonymous namespace)::conv_depthwi...         0.00%       0.000us         0.00%       0.000us       0.000us      13.050ms         8.83%      13.050ms     108.750us           120  
                                             aten::add_         8.06%      49.976ms        15.83%      98.093ms      15.966us      12.105ms         8.19%      12.105ms       1.970us          6144  
                                aten::cudnn_convolution         4.59%      28.423ms         5.76%      35.682ms      94.899us      10.732ms         7.26%      10.732ms      28.543us           376  
void cudnn::detail::dgrad_alg1_engine<float, 128, 5,...         0.00%       0.000us         0.00%       0.000us       0.000us      10.645ms         7.20%      10.645ms      45.884us           232  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.67%       4.167ms         4.41%      27.337ms      74.285us       0.000us         0.00%      10.190ms      27.690us           368  
                                CudnnBatchNormBackward0         0.25%       1.555ms         3.74%      23.170ms      62.962us       0.000us         0.00%      10.190ms      27.690us           368  
                        aten::cudnn_batch_norm_backward         1.80%      11.163ms         3.49%      21.615ms      58.736us      10.190ms         6.89%      10.190ms      27.690us           368  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      10.028ms         6.78%      10.028ms       2.388us          4200  
void wgrad_alg0_engine<float, 128, 6, 7, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      10.018ms         6.77%      10.018ms      54.446us           184  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       8.593ms         5.81%       8.593ms       2.857us          3008  
                                       aten::batch_norm         0.13%     787.000us         5.21%      32.285ms      87.731us       0.000us         0.00%       7.914ms      21.505us           368  
