-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.77%       4.752ms        11.24%      68.940ms     153.884us       0.000us         0.00%      77.113ms     172.127us           448  
                                   ConvolutionBackward0         0.39%       2.409ms        10.39%      63.726ms     142.246us       0.000us         0.00%      76.331ms     170.382us           448  
                             aten::convolution_backward         6.38%      39.097ms        10.00%      61.317ms     136.868us      75.191ms        42.44%      76.331ms     170.382us           448  
                               Optimizer.step#Adam.step        14.66%      89.872ms        47.94%     293.977ms      36.747ms       0.000us         0.00%      24.447ms       3.056ms             8  
                                           aten::conv2d         0.22%       1.361ms         8.30%      50.864ms     113.536us       0.000us         0.00%      19.979ms      44.596us           448  
                                      aten::convolution         0.68%       4.186ms         8.07%      49.503ms     110.498us       0.000us         0.00%      19.979ms      44.596us           448  
                                     aten::_convolution         0.55%       3.342ms         7.39%      45.317ms     101.154us       0.000us         0.00%      19.979ms      44.596us           448  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.84%       5.140ms         5.57%      34.174ms      76.281us       0.000us         0.00%      13.178ms      29.415us           448  
                                CudnnBatchNormBackward0         0.30%       1.851ms         4.73%      29.034ms      64.808us       0.000us         0.00%      13.178ms      29.415us           448  
                        aten::cudnn_batch_norm_backward         2.17%      13.327ms         4.43%      27.183ms      60.676us      13.178ms         7.44%      13.178ms      29.415us           448  
void wgrad_alg0_engine<float, 128, 6, 7, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      12.477ms         7.04%      12.477ms      91.743us           136  
                                aten::cudnn_convolution         4.26%      26.097ms         5.25%      32.206ms     108.804us      12.413ms         7.01%      12.413ms      41.936us           296  
void wgrad_alg0_engine<float, 128, 6, 8, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      11.450ms         6.46%      11.450ms      84.191us           136  
void cudnn::detail::dgrad_alg1_engine<float, 128, 5,...         0.00%       0.000us         0.00%       0.000us       0.000us      11.335ms         6.40%      11.335ms      56.675us           200  
                                             aten::add_         7.83%      48.025ms        15.42%      94.529ms      16.055us      10.151ms         5.73%      10.151ms       1.724us          5888  
void at::native::(anonymous namespace)::conv_depthwi...         0.00%       0.000us         0.00%       0.000us       0.000us      10.133ms         5.72%      10.133ms      66.664us           152  
                                       aten::batch_norm         0.16%     986.000us         6.10%      37.384ms      83.446us       0.000us         0.00%       8.860ms      19.777us           448  
                           aten::_batch_norm_impl_index         0.23%       1.381ms         5.94%      36.398ms      81.246us       0.000us         0.00%       8.860ms      19.777us           448  
