-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         1.15%       7.022ms        13.64%      83.095ms     167.530us       0.000us         0.00%      28.998ms      58.464us           496  
                                   ConvolutionBackward0         0.41%       2.484ms        12.19%      74.283ms     149.764us       0.000us         0.00%      28.856ms      58.177us           496  
                             aten::convolution_backward         7.66%      46.654ms        11.78%      71.799ms     144.756us      28.120ms        38.22%      28.856ms      58.177us           496  
                               Optimizer.step#Adam.step        14.64%      89.219ms        47.94%     292.123ms      36.515ms       0.000us         0.00%      19.140ms       2.393ms             8  
void cudnn::detail::dgrad_alg1_engine<float, 128, 5,...         0.00%       0.000us         0.00%       0.000us       0.000us       8.885ms        12.08%       8.885ms      32.665us           272  
                                             aten::add_         8.27%      50.396ms        15.80%      96.302ms      15.674us       7.598ms        10.33%       7.598ms       1.237us          6144  
                                           aten::conv2d         0.26%       1.584ms         8.17%      49.808ms     100.419us       0.000us         0.00%       7.196ms      14.508us           496  
                                      aten::convolution         0.78%       4.768ms         7.91%      48.224ms      97.226us       0.000us         0.00%       7.196ms      14.508us           496  
                                     aten::_convolution         0.62%       3.806ms         7.13%      43.456ms      87.613us       0.000us         0.00%       7.196ms      14.508us           496  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       6.265ms         8.51%       6.265ms       1.492us          4200  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       5.530ms         7.52%       5.530ms       1.763us          3136  
void wgrad_alg0_engine<float, 128, 6, 7, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us       5.459ms         7.42%       5.459ms      28.432us           192  
                                aten::cudnn_convolution         4.15%      25.298ms         5.43%      33.114ms      88.069us       5.329ms         7.24%       5.329ms      14.173us           376  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.68%       4.119ms         4.64%      28.297ms      76.894us       0.000us         0.00%       4.376ms      11.891us           368  
                                CudnnBatchNormBackward0         0.26%       1.608ms         3.97%      24.178ms      65.701us       0.000us         0.00%       4.376ms      11.891us           368  
                        aten::cudnn_batch_norm_backward         1.80%      10.986ms         3.70%      22.570ms      61.332us       4.376ms         5.95%       4.376ms      11.891us           368  
                                             aten::mul_         4.01%      24.451ms         7.29%      44.431ms      15.914us       4.367ms         5.94%       4.367ms       1.564us          2792  
                                       aten::batch_norm         0.13%     789.000us         5.29%      32.259ms      87.660us       0.000us         0.00%       4.143ms      11.258us           368  
