-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         1.34%       7.739ms        19.48%     112.159ms     173.085us       0.000us         0.00%      60.030ms      92.639us           648  
                                   ConvolutionBackward0         0.62%       3.543ms        17.83%     102.686ms     158.466us       0.000us         0.00%      59.865ms      92.384us           648  
                             aten::convolution_backward        11.00%      63.331ms        17.22%      99.143ms     152.998us      58.284ms        45.60%      59.865ms      92.384us           648  
                                           aten::conv2d         0.39%       2.233ms        11.81%      68.008ms     104.951us       0.000us         0.00%      16.847ms      25.998us           648  
                                      aten::convolution         1.10%       6.350ms        11.42%      65.775ms     101.505us       0.000us         0.00%      16.847ms      25.998us           648  
                                     aten::_convolution         0.94%       5.418ms        10.32%      59.425ms      91.705us       0.000us         0.00%      16.847ms      25.998us           648  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      13.907ms        10.88%      13.907ms       1.796us          7744  
                                Optimizer.step#SGD.step         8.94%      51.503ms        28.87%     166.217ms      20.777ms       0.000us         0.00%      12.162ms       1.520ms             8  
                                aten::cudnn_convolution         5.96%      34.313ms         7.60%      43.745ms      84.125us      10.698ms         8.37%      10.698ms      20.573us           520  
void at::native::(anonymous namespace)::conv_depthwi...         0.00%       0.000us         0.00%       0.000us       0.000us      10.551ms         8.25%      10.551ms      82.430us           128  
void cudnn::detail::dgrad_alg1_engine<float, 128, 5,...         0.00%       0.000us         0.00%       0.000us       0.000us      10.545ms         8.25%      10.545ms      34.688us           304  
                                             aten::add_         8.61%      49.597ms        15.66%      90.187ms      15.464us       9.726ms         7.61%       9.726ms       1.668us          5832  
void cudnn::detail::dgrad_engine<float, 512, 6, 5, 3...         0.00%       0.000us         0.00%       0.000us       0.000us       9.442ms         7.39%       9.442ms      59.013us           160  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.78%       4.514ms         5.07%      29.214ms      74.526us       0.000us         0.00%       9.378ms      23.923us           392  
                                CudnnBatchNormBackward0         0.29%       1.692ms         4.29%      24.700ms      63.010us       0.000us         0.00%       9.378ms      23.923us           392  
                        aten::cudnn_batch_norm_backward         2.06%      11.886ms         4.00%      23.008ms      58.694us       9.378ms         7.34%       9.378ms      23.923us           392  
                                       aten::batch_norm         0.15%     876.000us         6.11%      35.208ms      89.816us       0.000us         0.00%       8.193ms      20.901us           392  
                           aten::_batch_norm_impl_index         0.22%       1.273ms         5.96%      34.332ms      87.582us       0.000us         0.00%       8.193ms      20.901us           392  
