-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.68%      14.706ms        17.25%     374.767ms     334.613us       0.000us         0.00%        1.266s       1.130ms          1120  
                                   ConvolutionBackward0         0.30%       6.588ms        16.32%     354.554ms     316.566us       0.000us         0.00%        1.234s       1.102ms          1120  
                             aten::convolution_backward         9.66%     209.949ms        16.01%     347.966ms     310.684us        1.231s        49.89%        1.234s       1.102ms          1120  
                                           aten::conv2d         0.17%       3.636ms         8.84%     192.138ms     171.552us       0.000us         0.00%     550.944ms     491.914us          1120  
                                      aten::convolution         0.52%      11.406ms         8.67%     188.502ms     168.305us       0.000us         0.00%     550.944ms     491.914us          1120  
                                     aten::_convolution         0.42%       9.047ms         8.15%     177.096ms     158.121us       0.000us         0.00%     550.944ms     491.914us          1120  
                                aten::cudnn_convolution         5.00%     108.548ms         7.25%     157.443ms     140.574us     549.819ms        22.29%     549.819ms     490.910us          1120  
void wgrad_alg0_engine<float, 128, 5, 5, 3, 3, 3, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     314.978ms        12.77%     314.978ms     111.853us          2816  
void cudnn::ops::genericTranspose_kernel<float, floa...         0.00%       0.000us         0.00%       0.000us       0.000us     296.732ms        12.03%     296.732ms     452.335us           656  
maxwell_scudnn_128x64_stridedB_splitK_interior_nn_v0...         0.00%       0.000us         0.00%       0.000us       0.000us     199.832ms         8.10%     199.832ms     713.686us           280  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.40%       8.721ms         2.58%      56.103ms      81.545us       0.000us         0.00%     172.861ms     251.251us           688  
                                CudnnBatchNormBackward0         0.15%       3.253ms         2.18%      47.382ms      68.869us       0.000us         0.00%     172.861ms     251.251us           688  
                        aten::cudnn_batch_norm_backward         1.01%      22.017ms         2.03%      44.129ms      64.141us     172.861ms         7.01%     172.861ms     251.251us           688  
                 maxwell_scudnn_128x32_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     168.344ms         6.82%     168.344ms      77.649us          2168  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     111.836ms         4.53%     111.836ms       8.252us         13552  
void cudnn::detail::dgrad_engine<float, 512, 6, 5, 3...         0.00%       0.000us         0.00%       0.000us       0.000us     106.854ms         4.33%     106.854ms     166.959us           640  
                                       aten::batch_norm         0.07%       1.549ms         2.85%      62.004ms      90.122us       0.000us         0.00%     105.765ms     153.728us           688  
                           aten::_batch_norm_impl_index         0.10%       2.230ms         2.78%      60.455ms      87.871us       0.000us         0.00%     105.765ms     153.728us           688  
