-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.96%       5.084ms        11.67%      62.097ms     149.272us       0.000us         0.00%      27.725ms      66.647us           416  
                                   ConvolutionBackward0         0.41%       2.183ms        10.36%      55.126ms     132.514us       0.000us         0.00%      27.581ms      66.300us           416  
                             aten::convolution_backward         6.63%      35.289ms         9.95%      52.943ms     127.267us      27.581ms        38.89%      27.581ms      66.300us           416  
                               Optimizer.step#Adam.step        15.12%      80.463ms        48.94%     260.474ms      32.559ms       0.000us         0.00%      15.385ms       1.923ms             8  
                                           aten::conv2d         0.25%       1.316ms         6.96%      37.018ms      88.986us       0.000us         0.00%       8.324ms      20.010us           416  
                                      aten::convolution         0.75%       4.010ms         6.71%      35.702ms      85.822us       0.000us         0.00%       8.324ms      20.010us           416  
                                     aten::_convolution         0.52%       2.770ms         5.95%      31.692ms      76.183us       0.000us         0.00%       8.324ms      20.010us           416  
                                aten::cudnn_convolution         3.69%      19.646ms         4.64%      24.689ms      88.175us       6.163ms         8.69%       6.163ms      22.011us           280  
                                             aten::add_         8.52%      45.319ms        16.36%      87.093ms      15.916us       6.023ms         8.49%       6.023ms       1.101us          5472  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.86%       4.581ms         5.67%      30.183ms      72.555us       0.000us         0.00%       5.935ms      14.267us           416  
                                CudnnBatchNormBackward0         0.32%       1.705ms         4.81%      25.602ms      61.543us       0.000us         0.00%       5.935ms      14.267us           416  
                        aten::cudnn_batch_norm_backward         2.29%      12.171ms         4.49%      23.897ms      57.445us       5.935ms         8.37%       5.935ms      14.267us           416  
void wgrad_alg0_engine<float, 128, 6, 7, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us       5.596ms         7.89%       5.596ms      29.146us           192  
                                       aten::batch_norm         0.17%     919.000us         6.80%      36.165ms      86.935us       0.000us         0.00%       5.461ms      13.127us           416  
                           aten::_batch_norm_impl_index         0.25%       1.326ms         6.62%      35.246ms      84.726us       0.000us         0.00%       5.461ms      13.127us           416  
                                 aten::cudnn_batch_norm         3.14%      16.691ms         6.37%      33.920ms      81.538us       5.461ms         7.70%       5.461ms      13.127us           416  
void cudnn::bn_bw_1C11_singleread<float, 512, true, ...         0.00%       0.000us         0.00%       0.000us       0.000us       5.192ms         7.32%       5.192ms      13.521us           384  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       5.185ms         7.31%       5.185ms       1.362us          3808  
