-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         1.02%       8.356ms        21.75%     178.040ms     274.753us       0.000us         0.00%     134.211ms     207.116us           648  
                                   ConvolutionBackward0         0.42%       3.458ms        20.71%     169.512ms     261.593us       0.000us         0.00%     134.148ms     207.019us           648  
                             aten::convolution_backward        11.82%      96.751ms        20.29%     166.054ms     256.256us     130.266ms        36.37%     134.148ms     207.019us           648  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      89.722ms        25.05%      89.722ms       9.812us          9144  
                                Optimizer.step#SGD.step         7.00%      57.327ms        23.28%     190.530ms      23.816ms       0.000us         0.00%      82.308ms      10.289ms             8  
                                           aten::conv2d         0.24%       1.949ms        12.90%     105.594ms     162.954us       0.000us         0.00%      60.122ms      92.781us           648  
                                      aten::convolution         0.74%       6.055ms        12.66%     103.645ms     159.946us       0.000us         0.00%      60.122ms      92.781us           648  
                                     aten::_convolution         0.90%       7.327ms        11.92%      97.590ms     150.602us       0.000us         0.00%      60.122ms      92.781us           648  
                                aten::cudnn_convolution         6.68%      54.658ms         9.10%      74.521ms     115.002us      57.465ms        16.05%      57.465ms      88.681us           648  
                                             aten::add_         6.58%      53.819ms        12.03%      98.467ms      15.780us      55.472ms        15.49%      55.472ms       8.890us          6240  
void cudnn::detail::dgrad_alg1_engine<float, 128, 5,...         0.00%       0.000us         0.00%       0.000us       0.000us      41.138ms        11.49%      41.138ms     102.845us           400  
                                              aten::add         4.57%      37.392ms         7.19%      58.876ms      17.523us      36.551ms        10.21%      36.551ms      10.878us          3360  
void cudnn::cnn::wgrad_alg1_engine<float, float, 128...         0.00%       0.000us         0.00%       0.000us       0.000us      22.431ms         6.26%      22.431ms      29.207us           768  
                                       aten::batch_norm         0.14%       1.116ms         5.28%      43.214ms      94.768us       0.000us         0.00%      21.265ms      46.634us           456  
                           aten::_batch_norm_impl_index         0.26%       2.088ms         5.14%      42.098ms      92.320us       0.000us         0.00%      21.265ms      46.634us           456  
                                aten::native_batch_norm         1.91%      15.652ms         4.52%      37.015ms      81.173us      21.265ms         5.94%      21.265ms      46.634us           456  
maxwell_scudnn_winograd_128x128_ldg1_ldg4_relu_tile1...         0.00%       0.000us         0.00%       0.000us       0.000us      20.630ms         5.76%      20.630ms      24.560us           840  
autograd::engine::evaluate_function: torch::autograd...         1.05%       8.588ms         6.20%      50.754ms      27.229us       0.000us         0.00%      17.883ms       9.594us          1864  
                        torch::autograd::AccumulateGrad         1.06%       8.676ms         5.15%      42.166ms      22.621us       0.000us         0.00%      17.883ms       9.594us          1864  
