-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                            aten::copy_         2.08%      76.676ms        14.84%     547.503ms      58.097us        1.065s        27.47%        1.065s     113.006us          9424  
                                               aten::mm         0.73%      26.928ms         2.59%      95.704ms      61.036us     949.727ms        24.50%     949.727ms     605.693us          1568  
    autograd::engine::evaluate_function: SliceBackward0         0.41%      15.087ms        18.72%     690.651ms     342.585us       0.000us         0.00%     853.768ms     423.496us          2016  
                                         SliceBackward0         0.14%       5.242ms        14.63%     539.852ms     267.784us       0.000us         0.00%     713.422ms     353.880us          2016  
                                   aten::slice_backward         0.35%      12.925ms        14.49%     534.610ms     265.184us       0.000us         0.00%     713.422ms     353.880us          2016  
    autograd::engine::evaluate_function: AddmmBackward0         0.09%       3.336ms         1.50%      55.216ms     265.462us       0.000us         0.00%     674.506ms       3.243ms           208  
                                         AddmmBackward0         0.06%       2.359ms         0.90%      33.132ms     159.288us       0.000us         0.00%     653.629ms       3.142ms           208  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     538.522ms        13.89%     538.522ms     243.896us          2208  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     516.659ms        13.33%     516.659ms      95.820us          5392  
                                           aten::linear         0.10%       3.662ms         1.73%      63.907ms     107.951us       0.000us         0.00%     470.903ms     795.444us           592  
                                 sgemm_128x128x8_NT_vec         0.00%       0.000us         0.00%       0.000us       0.000us     431.287ms        11.13%     431.287ms     728.525us           592  
                                            aten::addmm         0.20%       7.524ms         0.32%      11.810ms      56.779us     345.285ms         8.91%     345.285ms       1.660ms           208  
                                            aten::fill_         0.67%      24.738ms        10.34%     381.599ms     105.765us     328.982ms         8.49%     328.982ms      91.181us          3608  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     328.974ms         8.49%     328.974ms      91.382us          3600  
                                              aten::bmm         0.30%      11.184ms         2.72%     100.236ms     174.021us     298.469ms         7.70%     298.469ms     518.175us           576  
                                            aten::zero_         0.26%       9.673ms        10.28%     379.337ms     129.555us       0.000us         0.00%     297.248ms     101.519us          2928  
                                 sgemm_128x128x8_NN_vec         0.00%       0.000us         0.00%       0.000us       0.000us     296.785ms         7.66%     296.785ms     508.193us           584  
                                            aten::zeros         0.22%       8.168ms         8.42%     310.618ms     138.175us       0.000us         0.00%     271.099ms     120.596us          2248  
                                            aten::clone         0.39%      14.373ms         4.34%     160.253ms      53.848us       0.000us         0.00%     270.451ms      90.877us          2976  
