-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                               aten::mm         1.19%      14.886ms         1.93%      24.213ms      30.572us     479.684ms        36.14%     479.684ms     605.662us           792  
    autograd::engine::evaluate_function: AddmmBackward0         0.51%       6.352ms         4.35%      54.547ms     142.049us       0.000us         0.00%     317.534ms     826.911us           384  
                                         AddmmBackward0         0.28%       3.552ms         2.50%      31.430ms      81.849us       0.000us         0.00%     305.501ms     795.576us           384  
                               Optimizer.step#Adam.step         6.38%      80.074ms        70.44%     883.949ms     110.494ms       0.000us         0.00%     182.375ms      22.797ms             8  
                                            aten::addmm         1.25%      15.745ms         2.01%      25.210ms      65.651us     150.722ms        11.36%     150.722ms     392.505us           384  
                                maxwell_sgemm_128x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us     142.397ms        10.73%     142.397ms     363.258us           392  
                                maxwell_sgemm_128x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us     139.524ms        10.51%     139.524ms     290.675us           480  
                                 sgemm_128x128x8_TN_vec         0.00%       0.000us         0.00%       0.000us       0.000us     133.020ms        10.02%     133.020ms     461.875us           288  
                                 sgemm_128x128x8_NT_vec         0.00%       0.000us         0.00%       0.000us       0.000us     115.679ms         8.72%     115.679ms       1.112ms           104  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     113.157ms         8.53%     113.157ms      25.624us          4416  
       autograd::engine::evaluate_function: MmBackward0         0.01%      89.000us         0.07%     817.000us     102.125us       0.000us         0.00%     112.530ms      14.066ms             8  
                                            MmBackward0         0.01%      82.000us         0.06%     728.000us      91.000us       0.000us         0.00%     112.530ms      14.066ms             8  
                                           aten::matmul         0.20%       2.467ms         2.06%      25.804ms     129.020us       0.000us         0.00%     100.327ms     501.635us           200  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      93.545ms         7.05%      93.545ms      30.691us          3048  
                                              aten::bmm         0.76%       9.561ms         1.11%      13.872ms      24.083us      92.576ms         6.98%      92.576ms     160.722us           576  
                                 sgemm_128x128x8_NN_vec         0.00%       0.000us         0.00%       0.000us       0.000us      86.946ms         6.55%      86.946ms     452.844us           192  
                                              aten::mul         1.30%      16.296ms         1.98%      24.839ms      21.562us      84.390ms         6.36%      84.390ms      73.255us          1152  
                                             aten::add_         3.01%      37.741ms        15.47%     194.169ms      40.999us      71.786ms         5.41%      71.786ms      15.158us          4736  
                                           aten::linear         0.00%      41.000us         0.04%     556.000us      69.500us       0.000us         0.00%      61.653ms       7.707ms             8  
