-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.66%      43.734ms        59.66%        3.955s       1.188ms       0.000us         0.00%        3.245s     975.038us          3328  
                                   ConvolutionBackward0         0.27%      18.057ms        54.39%        3.606s       1.083ms       0.000us         0.00%        3.208s     963.866us          3328  
                             aten::convolution_backward         7.96%     527.782ms        54.12%        3.588s       1.078ms        2.943s        43.40%        3.208s     963.866us          3328  
                                           aten::conv2d         0.17%      11.136ms         9.59%     636.003ms     191.107us       0.000us         0.00%        1.299s     390.463us          3328  
                                      aten::convolution         0.45%      29.525ms         9.43%     624.867ms     187.761us       0.000us         0.00%        1.299s     390.463us          3328  
                                     aten::_convolution         0.59%      39.399ms         8.98%     595.342ms     178.889us       0.000us         0.00%        1.299s     390.463us          3328  
void wgrad_alg0_engine<float, 128, 5, 5, 3, 3, 3, fa...         0.00%       0.000us         0.00%       0.000us       0.000us        1.098s        16.19%        1.098s       1.226ms           896  
                                aten::cudnn_convolution         4.43%     293.802ms         6.84%     453.763ms     136.347us     854.478ms        12.60%     854.478ms     256.754us          3328  
autograd::engine::evaluate_function: MaxPool2DWithIn...         0.06%       3.997ms         0.87%      57.597ms     149.992us       0.000us         0.00%     780.035ms       2.031ms           384  
                          MaxPool2DWithIndicesBackward0         0.03%       1.760ms         0.81%      53.600ms     139.583us       0.000us         0.00%     780.035ms       2.031ms           384  
                 aten::max_pool2d_with_indices_backward         0.12%       7.950ms         0.78%      51.840ms     135.000us     692.301ms        10.21%     780.035ms       2.031ms           384  
void at::native::(anonymous namespace)::max_pool_bac...         0.00%       0.000us         0.00%       0.000us       0.000us     692.301ms        10.21%     692.301ms       1.803ms           384  
     autograd::engine::evaluate_function: ReluBackward0         0.40%      26.221ms         5.53%     366.753ms     110.202us       0.000us         0.00%     549.123ms     165.001us          3328  
                                          ReluBackward0         0.24%      15.810ms         5.14%     340.532ms     102.323us       0.000us         0.00%     549.123ms     165.001us          3328  
                               aten::threshold_backward         0.85%      56.448ms         4.90%     324.722ms      97.573us     549.123ms         8.10%     549.123ms     165.001us          3328  
                                             aten::add_         1.74%     115.038ms        13.56%     899.095ms      80.048us     463.155ms         6.83%     463.155ms      41.235us         11232  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     444.983ms         6.56%     444.983ms     133.709us          3328  
                                            aten::relu_         0.54%      36.104ms         1.81%     119.862ms      36.016us       0.000us         0.00%     366.119ms     110.012us          3328  
                                       aten::clamp_min_         0.46%      30.539ms         1.26%      83.758ms      25.168us     366.119ms         5.40%     366.119ms     110.012us          3328  
