-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                               Optimizer.step#Adam.step        12.62%      93.009ms        42.06%     310.049ms      38.756ms       0.000us         0.00%      94.676ms      11.835ms             8  
                                               aten::mm         4.43%      32.670ms         6.67%      49.145ms      23.008us      40.860ms        21.40%      40.860ms      19.129us          2136  
                                             aten::add_         6.44%      47.443ms        12.59%      92.770ms      14.905us      36.677ms        19.21%      36.677ms       5.893us          6224  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      31.162ms        16.32%      31.162ms       6.503us          4792  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      28.521ms        14.94%      28.521ms       7.569us          3768  
                                             aten::mul_         3.88%      28.626ms         6.67%      49.200ms      16.444us      21.286ms        11.15%      21.286ms       7.114us          2992  
       autograd::engine::evaluate_function: MmBackward0         0.61%       4.466ms         5.50%      40.575ms      69.478us       0.000us         0.00%      20.743ms      35.519us           584  
                                            MmBackward0         0.66%       4.835ms         4.90%      36.109ms      61.830us       0.000us         0.00%      20.743ms      35.519us           584  
                                         aten::addcdiv_         1.93%      14.247ms         3.22%      23.733ms      15.864us      18.785ms         9.84%      18.785ms      12.557us          1496  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      18.785ms         9.84%      18.785ms      12.557us          1496  
                                           aten::linear         0.41%       3.019ms         6.03%      44.440ms      57.268us       0.000us         0.00%      15.710ms      20.245us           776  
                                  sgemm_32x32x32_NT_vec         0.00%       0.000us         0.00%       0.000us       0.000us      15.114ms         7.92%      15.114ms      19.477us           776  
                                  sgemm_32x32x32_NN_vec         0.00%       0.000us         0.00%       0.000us       0.000us      14.383ms         7.53%      14.383ms      23.050us           624  
autograd::engine::evaluate_function: torch::autograd...         0.85%       6.229ms         4.97%      36.602ms      24.467us       0.000us         0.00%      13.621ms       9.105us          1496  
                        torch::autograd::AccumulateGrad         0.91%       6.686ms         4.12%      30.373ms      20.303us       0.000us         0.00%      13.621ms       9.105us          1496  
                                         aten::addcmul_         1.69%      12.423ms         2.95%      21.751ms      14.539us      13.516ms         7.08%      13.516ms       9.035us          1496  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      13.516ms         7.08%      13.516ms       9.035us          1496  
    autograd::engine::evaluate_function: AddmmBackward0         0.36%       2.688ms         2.90%      21.342ms     111.156us       0.000us         0.00%      13.220ms      68.854us           192  
                                           aten::matmul         0.98%       7.193ms         5.74%      42.340ms      48.555us       0.000us         0.00%      12.646ms      14.502us           872  
