-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.06%       1.837ms         2.56%      83.065ms     546.480us       0.000us         0.00%        1.736s      11.421ms           152  
                                   ConvolutionBackward0         0.02%     795.000us         2.50%      81.228ms     534.395us       0.000us         0.00%        1.736s      11.421ms           152  
                             aten::convolution_backward         1.74%      56.610ms         2.48%      80.433ms     529.164us        1.724s        54.36%        1.736s      11.421ms           152  
                                           aten::conv2d         0.06%       1.925ms         2.82%      91.528ms     301.079us       0.000us         0.00%        1.327s       4.366ms           304  
                                      aten::convolution         0.04%       1.422ms         1.19%      38.571ms     253.757us       0.000us         0.00%     661.752ms       4.354ms           152  
                                     aten::_convolution         0.06%       1.788ms         1.14%      37.149ms     244.401us       0.000us         0.00%     661.752ms       4.354ms           152  
                                aten::cudnn_convolution         0.84%      27.258ms         0.97%      31.454ms     206.934us     611.104ms        19.27%     611.104ms       4.020ms           152  
maxwell_fp16_scudnn_fp16_128x64_stridedB_small_nn_v0...         0.00%       0.000us         0.00%       0.000us       0.000us     583.787ms        18.41%     583.787ms       4.561ms           128  
autograd::engine::evaluate_function: UpsampleBilinea...         0.01%     218.000us         0.05%       1.671ms      52.219us       0.000us         0.00%     456.994ms      14.281ms            32  
                            UpsampleBilinear2DBackward1         0.00%      96.000us         0.04%       1.453ms      45.406us       0.000us         0.00%     456.994ms      14.281ms            32  
                     aten::upsample_bilinear2d_backward         0.02%     581.000us         0.04%       1.357ms      42.406us     456.397ms        14.39%     456.994ms      14.281ms            32  
void at::native::(anonymous namespace)::upsample_bil...         0.00%       0.000us         0.00%       0.000us       0.000us     456.397ms        14.39%     456.397ms      14.262ms            32  
void cudnn::cnn::wgrad_alg1_engine<__half, float, 12...         0.00%       0.000us         0.00%       0.000us       0.000us     381.396ms        12.02%     381.396ms      23.837ms            16  
maxwell_fp16_scudnn_fp16_128x64_stridedB_splitK_larg...         0.00%       0.000us         0.00%       0.000us       0.000us     253.059ms         7.98%     253.059ms       4.519ms            56  
void cudnn::cnn::wgrad_alg1_engine<__half, float, 12...         0.00%       0.000us         0.00%       0.000us       0.000us     241.287ms         7.61%     241.287ms       7.540ms            32  
      maxwell_fp16_scudnn_fp16_128x64_relu_medium_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us     220.737ms         6.96%     220.737ms       3.449ms            64  
maxwell_fp16_scudnn_fp16_128x64_stridedB_splitK_medi...         0.00%       0.000us         0.00%       0.000us       0.000us     204.380ms         6.44%     204.380ms       5.109ms            40  
