-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                               Optimizer.step#Adam.step         4.44%       8.840ms        26.50%      52.808ms       6.601ms       0.000us         0.00%      91.126ms      11.391ms             8  
                                             aten::add_         2.16%       4.309ms         9.43%      18.784ms      34.029us      38.781ms        19.06%      38.781ms      70.255us           552  
autograd::engine::evaluate_function: ConvolutionBack...         0.21%     425.000us         5.95%      11.861ms     296.525us       0.000us         0.00%      38.200ms     955.000us            40  
                                   ConvolutionBackward0         0.11%     225.000us         5.74%      11.436ms     285.900us       0.000us         0.00%      38.200ms     955.000us            40  
                             aten::convolution_backward         2.74%       5.464ms         5.63%      11.211ms     280.275us      36.295ms        17.84%      38.200ms     955.000us            40  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      27.515ms        13.52%      27.515ms      68.787us           400  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      27.180ms        13.36%      27.180ms     106.172us           256  
                                           aten::conv2d         0.07%     142.000us         4.95%       9.860ms     246.500us       0.000us         0.00%      21.025ms     525.625us            40  
                                      aten::convolution         0.18%     359.000us         4.88%       9.718ms     242.950us       0.000us         0.00%      21.025ms     525.625us            40  
                                     aten::_convolution         0.24%     474.000us         4.70%       9.359ms     233.975us       0.000us         0.00%      21.025ms     525.625us            40  
                                aten::cudnn_convolution         1.95%       3.889ms         3.58%       7.141ms     178.525us      18.490ms         9.09%      18.490ms     462.250us            40  
                                             aten::mul_         1.14%       2.277ms         4.30%       8.572ms      33.484us      18.390ms         9.04%      18.390ms      71.836us           256  
                                         aten::addcdiv_         0.58%       1.150ms         2.94%       5.865ms      45.820us      18.218ms         8.95%      18.218ms     142.328us           128  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      18.218ms         8.95%      18.218ms     142.328us           128  
autograd::engine::evaluate_function: torch::autograd...         0.28%     555.000us         2.95%       5.875ms      45.898us       0.000us         0.00%      13.592ms     106.188us           128  
                        torch::autograd::AccumulateGrad         0.31%     615.000us         2.67%       5.320ms      41.562us       0.000us         0.00%      13.592ms     106.188us           128  
                                         aten::addcmul_         0.56%       1.111ms         2.56%       5.093ms      39.789us      13.581ms         6.67%      13.581ms     106.102us           128  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      13.581ms         6.67%      13.581ms     106.102us           128  
    autograd::engine::evaluate_function: AddmmBackward0         0.18%     361.000us         1.27%       2.540ms     105.833us       0.000us         0.00%      10.966ms     456.917us            24  
