-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.80%       4.948ms        11.75%      72.257ms     173.695us       0.000us         0.00%     333.333ms     801.281us           416  
                                   ConvolutionBackward0         0.37%       2.258ms        10.64%      65.428ms     157.279us       0.000us         0.00%     331.465ms     796.791us           416  
                             aten::convolution_backward         7.06%      43.408ms        10.28%      63.170ms     151.851us     331.465ms        54.66%     331.465ms     796.791us           416  
                                           aten::conv2d         0.21%       1.288ms         7.36%      45.239ms     108.748us       0.000us         0.00%      90.458ms     217.447us           416  
                                      aten::convolution         0.63%       3.857ms         7.15%      43.951ms     105.651us       0.000us         0.00%      90.458ms     217.447us           416  
                                     aten::_convolution         0.44%       2.679ms         6.52%      40.094ms      96.380us       0.000us         0.00%      90.458ms     217.447us           416  
void at::native::(anonymous namespace)::conv_depthwi...         0.00%       0.000us         0.00%       0.000us       0.000us      89.530ms        14.76%      89.530ms     658.309us           136  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.79%       4.845ms         5.06%      31.077ms      74.704us       0.000us         0.00%      65.082ms     156.447us           416  
                                CudnnBatchNormBackward0         0.28%       1.738ms         4.27%      26.232ms      63.058us       0.000us         0.00%      65.082ms     156.447us           416  
                        aten::cudnn_batch_norm_backward         2.03%      12.478ms         3.98%      24.494ms      58.880us      65.082ms        10.73%      65.082ms     156.447us           416  
                                aten::_conv_depthwise2d         0.23%       1.398ms         0.70%       4.300ms      31.618us      60.645ms        10.00%      60.645ms     445.919us           136  
void wgrad_alg0_engine<float, 128, 5, 5, 3, 3, 3, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      44.259ms         7.30%      44.259ms     614.708us            72  
void at::native::(anonymous namespace)::conv_depthwi...         0.00%       0.000us         0.00%       0.000us       0.000us      39.146ms         6.46%      39.146ms     815.542us            48  
                                       aten::batch_norm         0.14%     852.000us         5.61%      34.471ms      82.863us       0.000us         0.00%      38.995ms      93.738us           416  
                           aten::_batch_norm_impl_index         0.21%       1.282ms         5.47%      33.619ms      80.815us       0.000us         0.00%      38.995ms      93.738us           416  
                                 aten::cudnn_batch_norm         2.67%      16.401ms         5.26%      32.337ms      77.733us      38.995ms         6.43%      38.995ms      93.738us           416  
void at::native::(anonymous namespace)::conv_depthwi...         0.00%       0.000us         0.00%       0.000us       0.000us      35.441ms         5.84%      35.441ms     632.875us            56  
     autograd::engine::evaluate_function: ReluBackward0         0.31%       1.912ms         1.55%       9.526ms      34.021us       0.000us         0.00%      31.768ms     113.457us           280  
