-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.14%       9.513ms         6.72%     448.624ms     789.831us       0.000us         0.00%        3.015s       5.308ms           568  
                                   ConvolutionBackward0         0.05%       3.494ms         6.46%     431.513ms     759.706us       0.000us         0.00%        2.874s       5.060ms           568  
                             aten::convolution_backward         2.05%     136.615ms         6.41%     428.019ms     753.555us        2.825s        44.22%        2.874s       5.060ms           568  
                                      aten::convolution         0.09%       6.009ms         2.04%     136.198ms     207.619us       0.000us         0.00%        1.487s       2.267ms           656  
                                     aten::_convolution         0.09%       5.800ms         1.95%     130.189ms     198.459us       0.000us         0.00%        1.487s       2.267ms           656  
                                           aten::conv2d         0.03%       2.141ms         2.05%     136.616ms     210.827us       0.000us         0.00%        1.426s       2.200ms           648  
                                aten::cudnn_convolution         1.49%      99.591ms         1.76%     117.321ms     181.051us        1.342s        21.00%        1.342s       2.070ms           648  
void wgrad_alg0_engine<float, 128, 6, 8, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     546.763ms         8.56%     546.763ms       2.485ms           220  
maxwell_scudnn_winograd_128x128_ldg1_ldg4_mobile_rel...         0.00%       0.000us         0.00%       0.000us       0.000us     541.002ms         8.47%     541.002ms       5.577ms            97  
maxwell_scudnn_winograd_128x128_ldg1_ldg4_relu_tile1...         0.00%       0.000us         0.00%       0.000us       0.000us     470.154ms         7.36%     470.154ms       5.167ms            91  
                                              aten::add         0.50%      33.239ms         1.13%      75.576ms      32.576us     426.012ms         6.67%     426.012ms     183.626us          2320  
                                maxwell_sgemm_32x128_nt         0.00%       0.000us         0.00%       0.000us       0.000us     389.864ms         6.10%     389.864ms       2.437ms           160  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     370.750ms         5.80%     370.750ms      91.588us          4048  
                                              aten::mul         0.47%      31.313ms         0.76%      50.556ms      21.278us     339.289ms         5.31%     339.289ms     142.798us          2376  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     334.667ms         5.24%     334.667ms     321.795us          1040  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     321.109ms         5.03%     321.109ms     237.507us          1352  
             maxwell_scudnn_128x64_stridedB_small_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us     286.844ms         4.49%     286.844ms       1.221ms           235  
autograd::engine::evaluate_function: torch::autograd...         0.01%     915.000us         0.10%       6.888ms     107.625us       0.000us         0.00%     255.505ms       3.992ms            64  
