-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.53%       5.498ms         6.69%      69.216ms     166.385us       0.000us         0.00%      65.844ms     158.279us           416  
                                   ConvolutionBackward0         0.20%       2.121ms         5.98%      61.882ms     148.755us       0.000us         0.00%      65.572ms     157.625us           416  
                             aten::convolution_backward         3.96%      40.962ms         5.78%      59.761ms     143.656us      65.572ms        21.57%      65.572ms     157.625us           416  
                  aten::fused_moving_avg_obs_fake_quant         0.27%       2.836ms        21.24%     219.756ms     177.223us       0.000us         0.00%      64.721ms      52.194us          1240  
                  aten::_fused_moving_avg_obs_fq_helper         2.96%      30.652ms        20.96%     216.920ms     174.935us       7.948ms         2.61%      64.721ms      52.194us          1240  
      autograd::engine::evaluate_function: DivBackward0         1.12%      11.614ms         7.77%      80.433ms      96.674us       0.000us         0.00%      39.830ms      47.873us           832  
                                              aten::div         5.41%      55.937ms         7.99%      82.694ms      21.946us      32.344ms        10.64%      32.344ms       8.584us          3768  
                                           DivBackward0         0.62%       6.416ms         5.10%      52.737ms      63.386us       0.000us         0.00%      31.383ms      37.720us           832  
                                              aten::mul         3.72%      38.506ms         5.83%      60.296ms      20.820us      27.462ms         9.03%      27.462ms       9.483us          2896  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      27.034ms         8.89%      27.034ms      16.246us          1664  
                                           aten::conv2d         0.13%       1.372ms         4.82%      49.875ms     119.892us       0.000us         0.00%      25.964ms      62.413us           416  
                                      aten::convolution         0.41%       4.249ms         4.69%      48.503ms     116.594us       0.000us         0.00%      25.964ms      62.413us           416  
                                     aten::_convolution         0.43%       4.404ms         4.28%      44.254ms     106.380us       0.000us         0.00%      25.964ms      62.413us           416  
                               Optimizer.step#Adam.step         8.21%      84.963ms        26.59%     275.131ms      34.391ms       0.000us         0.00%      24.199ms       3.025ms             8  
       aten::fake_quantize_per_channel_affine_cachemask         1.29%      13.346ms         6.71%      69.453ms     163.804us      16.661ms         5.48%      21.540ms      50.802us           424  
aten::_fake_quantize_per_tensor_affine_cachemask_ten...         0.91%       9.376ms         2.98%      30.838ms      37.792us      21.133ms         6.95%      21.133ms      25.898us           816  
void at::native::(anonymous namespace)::unrolled_ele...         0.00%       0.000us         0.00%       0.000us       0.000us      21.133ms         6.95%      21.133ms      25.898us           816  
autograd::engine::evaluate_function: FusedMovingAvgO...         0.79%       8.175ms         3.67%      38.019ms      30.860us       0.000us         0.00%      16.933ms      13.744us          1232  
