-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                               Optimizer.step#Adam.step         5.70%       8.703ms        22.93%      35.000ms       4.375ms       0.000us         0.00%      91.100ms      11.387ms             8  
                                             aten::add_         2.99%       4.557ms         7.76%      11.846ms      21.460us      36.992ms        23.61%      36.992ms      67.014us           552  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      27.496ms        17.55%      27.496ms      68.740us           400  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      27.245ms        17.39%      27.245ms     106.426us           256  
                                             aten::mul_         1.49%       2.270ms         3.75%       5.720ms      22.344us      18.356ms        11.72%      18.356ms      71.703us           256  
                                         aten::addcdiv_         0.79%       1.200ms         2.21%       3.368ms      26.312us      18.223ms        11.63%      18.223ms     142.367us           128  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      18.223ms        11.63%      18.223ms     142.367us           128  
autograd::engine::evaluate_function: ConvolutionBack...         0.28%     435.000us         6.72%      10.252ms     256.300us       0.000us         0.00%      15.144ms     378.600us            40  
                                   ConvolutionBackward0         0.16%     237.000us         6.43%       9.817ms     245.425us       0.000us         0.00%      15.144ms     378.600us            40  
                             aten::convolution_backward         3.79%       5.783ms         6.28%       9.580ms     239.500us      14.282ms         9.12%      15.144ms     378.600us            40  
autograd::engine::evaluate_function: torch::autograd...         0.40%     615.000us         2.31%       3.522ms      27.516us       0.000us         0.00%      13.650ms     106.641us           128  
                        torch::autograd::AccumulateGrad         0.40%     615.000us         1.90%       2.907ms      22.711us       0.000us         0.00%      13.650ms     106.641us           128  
                                         aten::addcmul_         0.75%       1.140ms         1.72%       2.632ms      20.562us      13.578ms         8.67%      13.578ms     106.078us           128  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      13.578ms         8.67%      13.578ms     106.078us           128  
                                           aten::conv2d         0.09%     131.000us         4.77%       7.285ms     182.125us       0.000us         0.00%      10.621ms     265.525us            40  
                                      aten::convolution         0.25%     386.000us         4.69%       7.154ms     178.850us       0.000us         0.00%      10.621ms     265.525us            40  
                                     aten::_convolution         0.32%     493.000us         4.43%       6.768ms     169.200us       0.000us         0.00%      10.621ms     265.525us            40  
    autograd::engine::evaluate_function: AddmmBackward0         0.23%     358.000us         1.74%       2.651ms     110.458us       0.000us         0.00%      10.204ms     425.167us            24  
                                         AddmmBackward0         0.16%     241.000us         1.08%       1.655ms      68.958us       0.000us         0.00%      10.027ms     417.792us            24  
