-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.95%       5.511ms        15.77%      91.308ms     215.349us       0.000us         0.00%     132.785ms     313.172us           424  
                                   ConvolutionBackward0         0.41%       2.374ms        14.28%      82.717ms     195.087us       0.000us         0.00%     127.826ms     301.476us           424  
                             aten::convolution_backward         9.94%      57.553ms        13.87%      80.343ms     189.488us     127.826ms        44.18%     127.826ms     301.476us           424  
                               Optimizer.step#Adam.step        13.69%      79.277ms        45.38%     262.843ms      32.855ms       0.000us         0.00%      46.434ms       5.804ms             8  
                                           aten::conv2d         0.23%       1.356ms         9.41%      54.471ms     128.469us       0.000us         0.00%      44.691ms     105.403us           424  
                                      aten::convolution         0.65%       3.782ms         9.17%      53.115ms     125.271us       0.000us         0.00%      44.691ms     105.403us           424  
                                     aten::_convolution         0.44%       2.527ms         8.52%      49.333ms     116.351us       0.000us         0.00%      44.691ms     105.403us           424  
                                aten::cudnn_convolution         6.49%      37.606ms         8.08%      46.806ms     110.392us      44.691ms        15.45%      44.691ms     105.403us           424  
void wgrad_alg0_engine<float, 128, 6, 7, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      26.840ms         9.28%      26.840ms     152.500us           176  
                                             aten::add_         8.31%      48.103ms        15.75%      91.237ms      15.995us      24.054ms         8.31%      24.054ms       4.217us          5704  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      23.874ms         8.25%      23.874ms       8.430us          2832  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.84%       4.853ms         5.47%      31.694ms      74.750us       0.000us         0.00%      17.498ms      41.269us           424  
                                CudnnBatchNormBackward0         0.31%       1.806ms         4.63%      26.841ms      63.304us       0.000us         0.00%      17.498ms      41.269us           424  
                        aten::cudnn_batch_norm_backward         2.21%      12.818ms         4.32%      25.035ms      59.045us      17.498ms         6.05%      17.498ms      41.269us           424  
void cudnn::detail::dgrad_engine<float, 512, 6, 5, 3...         0.00%       0.000us         0.00%       0.000us       0.000us      16.336ms         5.65%      16.336ms     170.167us            96  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      14.765ms         5.10%      14.765ms       3.805us          3880  
                                       aten::batch_norm         0.16%     899.000us         6.40%      37.055ms      87.394us       0.000us         0.00%      14.182ms      33.448us           424  
                           aten::_batch_norm_impl_index         0.23%       1.328ms         6.24%      36.156ms      85.274us       0.000us         0.00%      14.182ms      33.448us           424  
