-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.82%       5.502ms        23.78%     160.501ms     378.540us       0.000us         0.00%     181.295ms     427.583us           424  
                                   ConvolutionBackward0         0.33%       2.252ms        22.52%     151.984ms     358.453us       0.000us         0.00%     180.044ms     424.632us           424  
                             aten::convolution_backward        11.75%      79.281ms        22.18%     149.732ms     353.142us     180.044ms        56.30%     180.044ms     424.632us           424  
void wgrad_alg0_engine<float, 128, 5, 5, 3, 3, 3, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      58.157ms        18.19%      58.157ms      18.882us          3080  
                                           aten::conv2d         0.19%       1.286ms        10.08%      68.054ms     160.505us       0.000us         0.00%      56.193ms     132.531us           424  
                                      aten::convolution         0.57%       3.847ms         9.89%      66.768ms     157.472us       0.000us         0.00%      56.193ms     132.531us           424  
                                     aten::_convolution         0.38%       2.580ms         9.32%      62.921ms     148.399us       0.000us         0.00%      56.193ms     132.531us           424  
                                aten::cudnn_convolution         5.88%      39.704ms         8.94%      60.341ms     142.314us      56.193ms        17.57%      56.193ms     132.531us           424  
                               Optimizer.step#Adam.step        12.09%      81.606ms        40.68%     274.570ms      34.321ms       0.000us         0.00%      44.176ms       5.522ms             8  
void implicit_convolve_sgemm<float, float, 1024, 5, ...         0.00%       0.000us         0.00%       0.000us       0.000us      40.524ms        12.67%      40.524ms      11.182us          3624  
void cudnn::detail::dgrad_engine<float, 512, 6, 5, 3...         0.00%       0.000us         0.00%       0.000us       0.000us      37.024ms        11.58%      37.024ms       8.917us          4152  
void wgrad_alg0_engine<float, 512, 6, 5, 3, 3, 3, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      33.592ms        10.50%      33.592ms      32.805us          1024  
                                             aten::add_         7.15%      48.264ms        14.05%      94.848ms      16.628us      18.882ms         5.90%      18.882ms       3.310us          5704  
void wgrad_alg0_engine<float, 128, 6, 7, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      17.359ms         5.43%      17.359ms      69.996us           248  
void cudnn::detail::dgrad_alg1_engine<float, 128, 5,...         0.00%       0.000us         0.00%       0.000us       0.000us      16.942ms         5.30%      16.942ms     105.888us           160  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      15.338ms         4.80%      15.338ms       5.416us          2832  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      14.025ms         4.39%      14.025ms       3.615us          3880  
