-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.31%       2.137ms        16.80%     116.815ms     730.094us       0.000us         0.00%     353.536ms       2.210ms           160  
                                   ConvolutionBackward0         0.13%     919.000us        15.97%     111.017ms     693.856us       0.000us         0.00%     340.397ms       2.127ms           160  
                             aten::convolution_backward         3.46%      24.063ms        15.84%     110.098ms     688.112us     340.397ms        47.74%     340.397ms       2.127ms           160  
                                           aten::conv2d         0.08%     529.000us         3.29%      22.883ms     143.019us       0.000us         0.00%     126.057ms     787.856us           160  
                                      aten::convolution         0.22%       1.519ms         3.22%      22.354ms     139.713us       0.000us         0.00%     126.057ms     787.856us           160  
                                     aten::_convolution         0.14%     975.000us         3.00%      20.835ms     130.219us       0.000us         0.00%     126.057ms     787.856us           160  
                                aten::cudnn_convolution         2.24%      15.579ms         2.86%      19.860ms     124.125us     126.057ms        17.68%     126.057ms     787.856us           160  
     maxwell_scudnn_128x32_stridedB_splitK_medium_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us      78.693ms        11.04%      78.693ms       2.459ms            32  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.27%       1.853ms         4.03%      28.048ms     175.300us       0.000us         0.00%      63.110ms     394.438us           160  
                                CudnnBatchNormBackward0         0.10%     717.000us         3.77%      26.195ms     163.719us       0.000us         0.00%      63.110ms     394.438us           160  
                        aten::cudnn_batch_norm_backward         0.75%       5.214ms         3.66%      25.478ms     159.238us      63.110ms         8.85%      63.110ms     394.438us           160  
                                 maxwell_sgemm_64x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us      52.275ms         7.33%      52.275ms     435.625us           120  
                                       aten::batch_norm         0.06%     409.000us         1.95%      13.532ms      84.575us       0.000us         0.00%      38.146ms     238.412us           160  
                           aten::_batch_norm_impl_index         0.07%     502.000us         1.89%      13.123ms      82.019us       0.000us         0.00%      38.146ms     238.412us           160  
                                 aten::cudnn_batch_norm         0.93%       6.485ms         1.82%      12.621ms      78.881us      38.146ms         5.35%      38.146ms     238.412us           160  
                                 maxwell_sgemm_64x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us      33.520ms         4.70%      33.520ms     465.556us            72  
     autograd::engine::evaluate_function: ReluBackward0         0.14%     951.000us         1.51%      10.525ms      77.390us       0.000us         0.00%      32.840ms     241.471us           136  
                                          ReluBackward0         0.09%     638.000us         1.38%       9.574ms      70.397us       0.000us         0.00%      32.840ms     241.471us           136  
                               aten::threshold_backward         0.29%       2.010ms         1.29%       8.936ms      65.706us      32.840ms         4.61%      32.840ms     241.471us           136  
