-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.40%       5.625ms         5.50%      77.527ms     186.363us       0.000us         0.00%     291.880ms     701.635us           416  
                                   ConvolutionBackward0         0.15%       2.135ms         4.96%      69.958ms     168.168us       0.000us         0.00%     290.440ms     698.173us           416  
                             aten::convolution_backward         3.35%      47.220ms         4.81%      67.823ms     163.036us     290.440ms        24.76%     290.440ms     698.173us           416  
      autograd::engine::evaluate_function: DivBackward0         0.87%      12.230ms         5.93%      83.562ms     100.435us       0.000us         0.00%     209.846ms     252.219us           832  
                                           DivBackward0         0.48%       6.812ms         3.86%      54.404ms      65.389us       0.000us         0.00%     184.768ms     222.077us           832  
                  aten::fused_moving_avg_obs_fake_quant         0.20%       2.752ms        28.37%     400.116ms     322.674us       0.000us         0.00%     176.894ms     142.656us          1240  
                  aten::_fused_moving_avg_obs_fq_helper         2.27%      32.007ms        28.18%     397.364ms     320.455us       6.570ms         0.56%     176.894ms     142.656us          1240  
                                              aten::div         3.87%      54.523ms         6.42%      90.597ms      24.044us     142.562ms        12.16%     142.562ms      37.835us          3768  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     139.036ms        11.85%     139.036ms      83.555us          1664  
                                              aten::mul         2.81%      39.679ms         4.44%      62.560ms      21.602us     127.854ms        10.90%     127.854ms      44.148us          2896  
aten::_fake_quantize_per_tensor_affine_cachemask_ten...         0.66%       9.323ms         2.03%      28.566ms      35.007us     111.804ms         9.53%     111.804ms     137.015us           816  
void at::native::(anonymous namespace)::unrolled_ele...         0.00%       0.000us         0.00%       0.000us       0.000us     111.804ms         9.53%     111.804ms     137.015us           816  
                                           aten::conv2d         0.10%       1.347ms         4.25%      59.927ms     144.055us       0.000us         0.00%     107.757ms     259.031us           416  
                                      aten::convolution         0.30%       4.194ms         4.15%      58.580ms     140.817us       0.000us         0.00%     107.757ms     259.031us           416  
                                     aten::_convolution         0.32%       4.570ms         3.86%      54.386ms     130.736us       0.000us         0.00%     107.757ms     259.031us           416  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.36%       5.125ms         2.24%      31.596ms      75.952us       0.000us         0.00%      86.266ms     207.370us           416  
                                CudnnBatchNormBackward0         0.14%       1.964ms         1.88%      26.471ms      63.632us       0.000us         0.00%      86.266ms     207.370us           416  
                        aten::cudnn_batch_norm_backward         0.90%      12.750ms         1.74%      24.507ms      58.911us      86.266ms         7.36%      86.266ms     207.370us           416  
