-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
    autograd::engine::evaluate_function: AddmmBackward0         0.10%       4.202ms         0.96%      39.655ms     130.444us       0.000us         0.00%        1.816s       5.974ms           304  
                                         AddmmBackward0         0.07%       2.981ms         0.57%      23.365ms      76.859us       0.000us         0.00%        1.766s       5.810ms           304  
                                               aten::mm         0.22%       9.023ms         0.38%      15.582ms      25.628us        1.766s        43.21%        1.766s       2.905ms           608  
                                           aten::linear         0.05%       2.154ms         0.56%      22.949ms      75.490us       0.000us         0.00%     950.305ms       3.126ms           304  
                                            aten::addmm         0.25%      10.221ms         0.39%      15.978ms      52.559us     950.305ms        23.25%     950.305ms       3.126ms           304  
                                 sgemm_128x128x8_NT_vec         0.00%       0.000us         0.00%       0.000us       0.000us     894.848ms        21.89%     894.848ms       2.944ms           304  
                                 sgemm_128x128x8_NN_vec         0.00%       0.000us         0.00%       0.000us       0.000us     550.361ms        13.46%     550.361ms       1.859ms           296  
                                 sgemm_128x128x8_TN_vec         0.00%       0.000us         0.00%       0.000us       0.000us     408.421ms         9.99%     408.421ms       4.254ms            96  
                                     sgemm_128x128x8_NN         0.00%       0.000us         0.00%       0.000us       0.000us     337.684ms         8.26%     337.684ms      42.211ms             8  
                                              aten::bmm         0.11%       4.664ms         0.17%       6.815ms      23.663us     323.797ms         7.92%     323.797ms       1.124ms           288  
                                     sgemm_128x128x8_TN         0.00%       0.000us         0.00%       0.000us       0.000us     290.552ms         7.11%     290.552ms      36.319ms             8  
                                maxwell_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us     265.001ms         6.48%     265.001ms     895.274us           296  
      autograd::engine::evaluate_function: BmmBackward0         0.02%     898.000us         0.16%       6.583ms      68.573us       0.000us         0.00%     209.852ms       2.186ms            96  
                                           BmmBackward0         0.02%     754.000us         0.14%       5.685ms      59.219us       0.000us         0.00%     209.852ms       2.186ms            96  
                                      aten::masked_fill         0.02%     704.000us         0.14%       5.942ms      61.896us       0.000us         0.00%     166.046ms       1.730ms            96  
                                            aten::clone         0.06%       2.319ms         0.40%      16.524ms      34.425us       0.000us         0.00%     137.517ms     286.494us           480  
                                            aten::copy_         0.16%       6.736ms         0.29%      11.819ms       8.954us     137.517ms         3.36%     137.517ms     104.180us          1320  
                                           aten::matmul         0.03%       1.165ms         0.29%      11.865ms     123.594us       0.000us         0.00%     136.497ms       1.422ms            96  
autograd::engine::evaluate_function: SoftmaxBackward...         0.01%     313.000us         0.06%       2.483ms      51.729us       0.000us         0.00%     124.320ms       2.590ms            48  
