-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.63%      10.721ms        13.50%     230.666ms     240.277us       0.000us         0.00%     490.502ms     510.940us           960  
                                   ConvolutionBackward0         0.32%       5.517ms        12.87%     219.945ms     229.109us       0.000us         0.00%     490.502ms     510.940us           960  
                             aten::convolution_backward         8.97%     153.346ms        12.55%     214.428ms     223.363us     489.822ms        36.38%     490.502ms     510.940us           960  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.72%      12.300ms         4.49%      76.714ms      79.250us       0.000us         0.00%     185.453ms     191.584us           968  
                                CudnnBatchNormBackward0         0.26%       4.473ms         3.77%      64.414ms      66.543us       0.000us         0.00%     185.453ms     191.584us           968  
                        aten::cudnn_batch_norm_backward         1.78%      30.407ms         3.51%      59.941ms      61.923us     185.453ms        13.77%     185.453ms     191.584us           968  
                                           aten::conv2d         0.19%       3.174ms         7.47%     127.598ms     132.915us       0.000us         0.00%     161.200ms     167.917us           960  
                                      aten::convolution         0.53%       8.989ms         7.28%     124.424ms     129.608us       0.000us         0.00%     161.200ms     167.917us           960  
                                     aten::_convolution         0.35%       6.021ms         6.76%     115.435ms     120.245us       0.000us         0.00%     161.200ms     167.917us           960  
                                aten::cudnn_convolution         5.19%      88.755ms         6.40%     109.414ms     113.973us     161.200ms        11.97%     161.200ms     167.917us           960  
                                       aten::batch_norm         0.13%       2.182ms         4.83%      82.560ms      85.289us       0.000us         0.00%     115.354ms     119.167us           968  
                           aten::_batch_norm_impl_index         0.18%       3.004ms         4.70%      80.378ms      83.035us       0.000us         0.00%     115.354ms     119.167us           968  
                                 aten::cudnn_batch_norm         2.26%      38.643ms         4.53%      77.374ms      79.932us     115.354ms         8.57%     115.354ms     119.167us           968  
     autograd::engine::evaluate_function: ReluBackward0         0.48%       8.147ms         2.08%      35.621ms      36.799us       0.000us         0.00%     110.329ms     113.976us           968  
                                          ReluBackward0         0.27%       4.533ms         1.61%      27.474ms      28.382us       0.000us         0.00%     110.329ms     113.976us           968  
                               aten::threshold_backward         0.87%      14.840ms         1.34%      22.941ms      23.699us     110.329ms         8.19%     110.329ms     113.976us           968  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     110.329ms         8.19%     110.329ms     113.976us           968  
void wgrad_alg0_engine<float, 128, 6, 7, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     110.174ms         8.18%     110.174ms     281.056us           392  
             maxwell_scudnn_128x64_stridedB_small_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us      98.067ms         7.28%      98.067ms     218.900us           448  
