-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.92%       5.137ms        12.83%      71.654ms     172.245us       0.000us         0.00%     181.420ms     436.106us           416  
                                   ConvolutionBackward0         0.40%       2.225ms        11.57%      64.632ms     155.365us       0.000us         0.00%     180.498ms     433.889us           416  
                             aten::convolution_backward         7.49%      41.851ms        11.17%      62.407ms     150.017us     180.498ms        54.05%     180.498ms     433.889us           416  
                                           aten::conv2d         0.23%       1.306ms         7.80%      43.540ms     104.663us       0.000us         0.00%      49.530ms     119.062us           416  
                                      aten::convolution         0.69%       3.849ms         7.56%      42.234ms     101.524us       0.000us         0.00%      49.530ms     119.062us           416  
                                     aten::_convolution         0.50%       2.780ms         6.87%      38.385ms      92.272us       0.000us         0.00%      49.530ms     119.062us           416  
void at::native::(anonymous namespace)::conv_depthwi...         0.00%       0.000us         0.00%       0.000us       0.000us      49.264ms        14.75%      49.264ms     362.235us           136  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.88%       4.916ms         5.61%      31.319ms      75.286us       0.000us         0.00%      32.409ms      77.906us           416  
                                CudnnBatchNormBackward0         0.30%       1.680ms         4.73%      26.403ms      63.469us       0.000us         0.00%      32.409ms      77.906us           416  
                        aten::cudnn_batch_norm_backward         2.27%      12.691ms         4.43%      24.723ms      59.430us      32.409ms         9.70%      32.409ms      77.906us           416  
                                aten::_conv_depthwise2d         0.25%       1.413ms         0.75%       4.170ms      30.662us      30.532ms         9.14%      30.532ms     224.500us           136  
void wgrad_alg0_engine<float, 128, 5, 5, 3, 3, 3, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      21.939ms         6.57%      21.939ms     304.708us            72  
                                       aten::batch_norm         0.16%     913.000us         6.30%      35.185ms      84.579us       0.000us         0.00%      20.835ms      50.084us           416  
                           aten::_batch_norm_impl_index         0.22%       1.224ms         6.14%      34.272ms      82.385us       0.000us         0.00%      20.835ms      50.084us           416  
                                 aten::cudnn_batch_norm         3.02%      16.890ms         5.92%      33.048ms      79.442us      20.835ms         6.24%      20.835ms      50.084us           416  
void at::native::(anonymous namespace)::conv_depthwi...         0.00%       0.000us         0.00%       0.000us       0.000us      19.406ms         5.81%      19.406ms     404.292us            48  
                                aten::cudnn_convolution         4.56%      25.455ms         5.63%      31.435ms     112.268us      18.998ms         5.69%      18.998ms      67.850us           280  
void at::native::(anonymous namespace)::conv_depthwi...         0.00%       0.000us         0.00%       0.000us       0.000us      17.680ms         5.29%      17.680ms     315.714us            56  
