-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.26%       6.389ms        27.51%     665.811ms       2.134ms       0.000us         0.00%        1.357s       4.350ms           312  
                                   ConvolutionBackward0         0.08%       1.879ms        24.29%     587.942ms       1.884ms       0.000us         0.00%        1.311s       4.203ms           312  
                             aten::convolution_backward         2.19%      53.095ms        24.21%     586.063ms       1.878ms        1.311s        53.61%        1.311s       4.203ms           312  
                                           aten::conv2d         0.04%       1.051ms         8.25%     199.580ms     639.679us       0.000us         0.00%     526.825ms       1.689ms           312  
                                      aten::convolution         0.13%       3.195ms         8.20%     198.529ms     636.311us       0.000us         0.00%     526.825ms       1.689ms           312  
                                     aten::_convolution         0.08%       2.006ms         8.07%     195.334ms     626.071us       0.000us         0.00%     526.825ms       1.689ms           312  
                                aten::cudnn_convolution         1.34%      32.382ms         7.99%     193.328ms     619.641us     526.825ms        21.54%     526.825ms       1.689ms           312  
    maxwell_scudnn_128x128_stridedB_splitK_medium_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us     257.989ms        10.55%     257.989ms       5.375ms            48  
                                 maxwell_sgemm_64x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us     208.508ms         8.52%     208.508ms     814.484us           256  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.16%       3.957ms         2.67%      64.573ms     206.965us       0.000us         0.00%     162.996ms     522.423us           312  
                                CudnnBatchNormBackward0         0.06%       1.491ms         2.50%      60.616ms     194.282us       0.000us         0.00%     162.996ms     522.423us           312  
                        aten::cudnn_batch_norm_backward         0.41%       9.955ms         2.44%      59.125ms     189.503us     162.996ms         6.66%     162.996ms     522.423us           312  
             maxwell_scudnn_128x64_stridedB_small_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us     158.027ms         6.46%     158.027ms       3.951ms            40  
              maxwell_scudnn_128x64_relu_interior_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     105.204ms         4.30%     105.204ms       4.383ms            24  
                                       aten::batch_norm         0.03%     647.000us         1.83%      44.245ms     141.811us       0.000us         0.00%      97.861ms     313.657us           312  
                           aten::_batch_norm_impl_index         0.04%     988.000us         1.80%      43.598ms     139.737us       0.000us         0.00%      97.861ms     313.657us           312  
                                 aten::cudnn_batch_norm         0.54%      13.016ms         1.76%      42.610ms     136.571us      97.861ms         4.00%      97.861ms     313.657us           312  
     autograd::engine::evaluate_function: ReluBackward0         0.09%       2.099ms         1.70%      41.191ms     132.022us       0.000us         0.00%      89.320ms     286.282us           312  
