-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         1.52%       5.220ms        22.98%      79.056ms     253.385us       0.000us         0.00%     111.543ms     357.510us           312  
                                   ConvolutionBackward0         0.52%       1.780ms        19.59%      67.390ms     215.994us       0.000us         0.00%     108.040ms     346.282us           312  
                             aten::convolution_backward        14.02%      48.232ms        19.07%      65.610ms     210.288us     108.040ms        48.20%     108.040ms     346.282us           312  
                                           aten::conv2d         0.29%       1.014ms        11.88%      40.864ms     130.974us       0.000us         0.00%      45.403ms     145.522us           312  
                                      aten::convolution         0.85%       2.939ms        11.58%      39.850ms     127.724us       0.000us         0.00%      45.403ms     145.522us           312  
                                     aten::_convolution         0.52%       1.779ms        10.73%      36.911ms     118.304us       0.000us         0.00%      45.403ms     145.522us           312  
                                aten::cudnn_convolution         8.26%      28.400ms        10.21%      35.132ms     112.603us      45.403ms        20.26%      45.403ms     145.522us           312  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      25.239ms        11.26%      25.239ms       6.114us          4128  
                                Optimizer.step#SGD.step         8.41%      28.946ms        25.53%      87.807ms      10.976ms       0.000us         0.00%      23.574ms       2.947ms             8  
                                             aten::add_         7.53%      25.904ms        13.86%      47.660ms      15.044us      15.950ms         7.12%      15.950ms       5.035us          3168  
maxwell_scudnn_winograd_128x128_ldg1_ldg4_relu_tile1...         0.00%       0.000us         0.00%       0.000us       0.000us      15.137ms         6.75%      15.137ms     172.011us            88  
void wgrad_alg0_engine<float, 128, 6, 7, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      14.779ms         6.59%      14.779ms     307.896us            48  
                                              aten::add         5.08%      17.489ms         7.98%      27.437ms      18.146us      13.431ms         5.99%      13.431ms       8.883us          1512  
maxwell_scudnn_winograd_128x128_ldg1_ldg4_relu_tile4...         0.00%       0.000us         0.00%       0.000us       0.000us      10.988ms         4.90%      10.988ms      59.717us           184  
                                 maxwell_sgemm_64x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us      10.448ms         4.66%      10.448ms      76.824us           136  
autograd::engine::evaluate_function: CudnnBatchNormB...         1.11%       3.831ms         6.99%      24.061ms      77.119us       0.000us         0.00%      10.081ms      32.311us           312  
                                CudnnBatchNormBackward0         0.40%       1.387ms         5.88%      20.230ms      64.840us       0.000us         0.00%      10.081ms      32.311us           312  
                        aten::cudnn_batch_norm_backward         2.80%       9.641ms         5.48%      18.843ms      60.394us      10.081ms         4.50%      10.081ms      32.311us           312  
