-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.37%       8.611ms         9.63%     225.636ms     348.204us       0.000us         0.00%        1.402s       2.164ms           648  
                                   ConvolutionBackward0         0.16%       3.647ms         9.25%     216.861ms     334.662us       0.000us         0.00%        1.400s       2.161ms           648  
                             aten::convolution_backward         5.22%     122.425ms         9.10%     213.214ms     329.034us        1.367s        52.15%        1.400s       2.161ms           648  
                                           aten::conv2d         0.09%       2.038ms         5.65%     132.466ms     204.423us       0.000us         0.00%     538.235ms     830.610us           648  
                                      aten::convolution         0.27%       6.317ms         5.57%     130.428ms     201.278us       0.000us         0.00%     538.235ms     830.610us           648  
                                     aten::_convolution         0.31%       7.354ms         5.30%     124.111ms     191.529us       0.000us         0.00%     538.235ms     830.610us           648  
                                aten::cudnn_convolution         2.95%      69.009ms         4.27%     100.093ms     154.465us     487.120ms        18.58%     487.120ms     751.728us           648  
void cudnn::ops::genericTranspose_kernel<float, floa...         0.00%       0.000us         0.00%       0.000us       0.000us     385.674ms        14.71%     385.674ms     547.832us           704  
                                              aten::mul         1.71%      40.109ms         2.63%      61.579ms      25.830us     204.971ms         7.82%     204.971ms      85.978us          2384  
void wgrad_alg0_engine<float, 128, 6, 7, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     189.513ms         7.23%     189.513ms       1.822ms           104  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     179.300ms         6.84%     179.300ms      42.854us          4184  
      autograd::engine::evaluate_function: MulBackward0         0.42%       9.832ms         2.44%      57.281ms      42.368us       0.000us         0.00%     167.875ms     124.168us          1352  
                                           MulBackward0         0.17%       4.087ms         1.74%      40.851ms      30.215us       0.000us         0.00%     151.092ms     111.754us          1352  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     148.120ms         5.65%     148.120ms      16.546us          8952  
            maxwell_scudnn_128x128_stridedB_small_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us     141.728ms         5.40%     141.728ms     932.421us           152  
void wgrad_alg0_engine<float, 128, 6, 8, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     128.992ms         4.92%     128.992ms       2.303ms            56  
                                 maxwell_sgemm_64x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us     112.981ms         4.31%     112.981ms     103.843us          1088  
        maxwell_scudnn_128x128_3dconv_fprop_small_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us     110.052ms         4.20%     110.052ms       1.058ms           104  
