-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                               aten::mm         4.22%      33.942ms         6.64%      53.342ms      24.973us     117.058ms        36.24%     117.058ms      54.802us          2136  
                               Optimizer.step#Adam.step        12.01%      96.490ms        38.76%     311.377ms      38.922ms       0.000us         0.00%      89.027ms      11.128ms             8  
       autograd::engine::evaluate_function: MmBackward0         0.64%       5.177ms         5.78%      46.399ms      79.450us       0.000us         0.00%      50.141ms      85.858us           584  
                                            MmBackward0         0.69%       5.564ms         5.13%      41.222ms      70.586us       0.000us         0.00%      50.141ms      85.858us           584  
                                           aten::linear         0.40%       3.210ms         5.85%      47.020ms      60.593us       0.000us         0.00%      48.343ms      62.298us           776  
    autograd::engine::evaluate_function: AddmmBackward0         0.37%       2.974ms         2.80%      22.534ms     117.365us       0.000us         0.00%      45.640ms     237.708us           192  
                                         AddmmBackward0         0.24%       1.912ms         1.72%      13.785ms      71.797us       0.000us         0.00%      42.528ms     221.500us           192  
                                             aten::add_         6.12%      49.131ms        11.81%      94.853ms      15.240us      36.698ms        11.36%      36.698ms       5.896us          6224  
                                           aten::matmul         0.91%       7.279ms         7.76%      62.364ms      71.518us       0.000us         0.00%      34.135ms      39.146us           872  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      30.827ms         9.54%      30.827ms       8.216us          3752  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      30.136ms         9.33%      30.136ms       6.289us          4792  
                                maxwell_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us      28.012ms         8.67%      28.012ms      32.421us           864  
                                            aten::addmm         0.87%       6.999ms         1.40%      11.228ms      58.479us      23.954ms         7.42%      23.954ms     124.760us           192  
                                maxwell_sgemm_128x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us      20.619ms         6.38%      20.619ms      42.426us           486  
                                maxwell_sgemm_128x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us      20.447ms         6.33%      20.447ms      41.900us           488  
                                             aten::mul_         3.08%      24.781ms         5.78%      46.470ms      15.531us      19.715ms         6.10%      19.715ms       6.589us          2992  
                                              aten::bmm         1.71%      13.741ms         2.51%      20.177ms      23.353us      19.374ms         6.00%      19.374ms      22.424us           864  
                                         aten::addcdiv_         1.71%      13.759ms         2.87%      23.091ms      15.435us      18.421ms         5.70%      18.421ms      12.314us          1496  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      18.421ms         5.70%      18.421ms      12.314us          1496  
