-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.20%      10.283ms         4.39%     231.358ms     352.680us       0.000us         0.00%        2.180s       3.323ms           656  
                                   ConvolutionBackward0         0.08%       4.278ms         4.03%     212.356ms     323.713us       0.000us         0.00%        2.030s       3.095ms           656  
                             aten::convolution_backward         2.90%     152.934ms         3.95%     208.078ms     317.192us        2.004s        39.92%        2.030s       3.095ms           656  
                                      aten::convolution         0.13%       6.597ms         2.55%     134.443ms     204.944us       0.000us         0.00%     862.851ms       1.315ms           656  
                                     aten::_convolution         0.11%       5.657ms         2.43%     127.846ms     194.887us       0.000us         0.00%     862.851ms       1.315ms           656  
                                           aten::conv2d         0.04%       2.309ms         2.57%     135.071ms     208.443us       0.000us         0.00%     853.943ms       1.318ms           648  
                                aten::cudnn_convolution         1.88%      98.902ms         2.19%     115.067ms     177.573us     805.465ms        16.05%     805.465ms       1.243ms           648  
autograd::engine::evaluate_function: torch::autograd...         0.02%     955.000us         0.11%       5.990ms      93.594us       0.000us         0.00%     690.769ms      10.793ms            64  
torch::autograd::CppNode<vision::ops::(anonymous nam...         0.01%     445.000us         0.08%       4.371ms      68.297us       0.000us         0.00%     673.910ms      10.530ms            64  
                       torchvision::_roi_align_backward         0.03%       1.564ms         0.07%       3.926ms      61.344us     663.676ms        13.22%     673.910ms      10.530ms            64  
void vision::ops::(anonymous namespace)::roi_align_b...         0.00%       0.000us         0.00%       0.000us       0.000us     663.676ms        13.22%     663.676ms      10.704ms            62  
maxwell_scudnn_winograd_128x128_ldg1_ldg4_mobile_rel...         0.00%       0.000us         0.00%       0.000us       0.000us     401.252ms         7.99%     401.252ms       2.887ms           139  
maxwell_scudnn_winograd_128x128_ldg1_ldg4_relu_tile1...         0.00%       0.000us         0.00%       0.000us       0.000us     354.251ms         7.06%     354.251ms       2.605ms           136  
void wgrad_alg0_engine<float, 128, 6, 8, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     345.316ms         6.88%     345.316ms       1.637ms           211  
                                              aten::add         0.57%      29.895ms         0.87%      45.912ms      22.865us     325.921ms         6.49%     325.921ms     162.311us          2008  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     299.315ms         5.96%     299.315ms      93.303us          3208  
                                              aten::mul         0.79%      41.691ms         1.22%      64.316ms      21.906us     283.189ms         5.64%     283.189ms      96.454us          2936  
void wgrad_alg0_engine<float, 128, 6, 7, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     282.167ms         5.62%     282.167ms       2.475ms           114  
