-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.02%     425.000us         0.53%      14.098ms     352.450us       0.000us         0.00%        1.150s      28.738ms            40  
                                   ConvolutionBackward0         0.01%     244.000us         0.51%      13.673ms     341.825us       0.000us         0.00%        1.150s      28.738ms            40  
                             aten::convolution_backward         0.23%       6.158ms         0.50%      13.429ms     335.725us        1.102s        41.39%        1.150s      28.738ms            40  
                                           aten::conv2d         0.01%     141.000us        12.03%     319.997ms       8.000ms       0.000us         0.00%     566.935ms      14.173ms            40  
                                      aten::convolution         0.02%     425.000us        12.03%     319.856ms       7.996ms       0.000us         0.00%     566.935ms      14.173ms            40  
                                     aten::_convolution         0.02%     505.000us        12.01%     319.431ms       7.986ms       0.000us         0.00%     566.935ms      14.173ms            40  
                                aten::cudnn_convolution         1.97%      52.263ms         7.58%     201.546ms       5.039ms     486.407ms        18.28%     486.407ms      12.160ms            40  
                                 maxwell_sgemm_64x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us     330.528ms        12.42%     330.528ms       8.263ms            40  
autograd::engine::evaluate_function: MaxPool2DWithIn...         0.01%     239.000us         0.05%       1.270ms      52.917us       0.000us         0.00%     234.005ms       9.750ms            24  
                          MaxPool2DWithIndicesBackward0         0.00%      98.000us         0.04%       1.031ms      42.958us       0.000us         0.00%     234.005ms       9.750ms            24  
                 aten::max_pool2d_with_indices_backward         0.01%     388.000us         0.04%     933.000us      38.875us     207.814ms         7.81%     234.005ms       9.750ms            24  
void at::native::(anonymous namespace)::max_pool_bac...         0.00%       0.000us         0.00%       0.000us       0.000us     207.814ms         7.81%     207.814ms       8.659ms            24  
                                maxwell_gcgemm_64x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us     186.981ms         7.03%     186.981ms       7.791ms            24  
    autograd::engine::evaluate_function: AddmmBackward0         0.01%     391.000us         0.11%       3.008ms     125.333us       0.000us         0.00%     181.424ms       7.559ms            24  
                                         AddmmBackward0         0.01%     229.000us         0.06%       1.611ms      67.125us       0.000us         0.00%     180.306ms       7.513ms            24  
                                               aten::mm         0.02%     613.000us         0.04%       1.000ms      20.833us     180.306ms         6.77%     180.306ms       3.756ms            48  
      maxwell_scudnn_128x64_stridedB_splitK_large_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us     173.241ms         6.51%     173.241ms      21.655ms             8  
                                maxwell_sgemm_32x128_nt         0.00%       0.000us         0.00%       0.000us       0.000us     173.024ms         6.50%     173.024ms      10.814ms            16  
                                             aten::add_         0.18%       4.742ms        10.87%     289.185ms     523.886us     116.887ms         4.39%     116.887ms     211.752us           552  
