-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                               Optimizer.step#Adam.step         4.15%      18.130ms        35.03%     153.055ms      19.132ms       0.000us         0.00%     206.491ms      25.811ms             8  
                                             aten::add_         2.14%       9.369ms        18.43%      80.506ms      71.371us      87.003ms        19.61%      87.003ms      77.130us          1128  
autograd::engine::evaluate_function: ConvolutionBack...         0.25%       1.087ms        11.96%      52.258ms     502.481us       0.000us         0.00%      76.926ms     739.673us           104  
                                   ConvolutionBackward0         0.13%     585.000us        11.71%      51.171ms     492.029us       0.000us         0.00%      76.926ms     739.673us           104  
                             aten::convolution_backward         3.76%      16.407ms        11.58%      50.586ms     486.404us      73.427ms        16.55%      76.926ms     739.673us           104  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      62.257ms        14.03%      62.257ms      79.409us           784  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      61.614ms        13.89%      61.614ms     120.340us           512  
                                           aten::linear         0.02%      89.000us         0.40%       1.762ms      73.417us       0.000us         0.00%      46.421ms       1.934ms            24  
                                            aten::addmm         0.21%     902.000us         0.33%       1.454ms      60.583us      46.421ms        10.46%      46.421ms       1.934ms            24  
                                maxwell_sgemm_128x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us      44.559ms        10.05%      44.559ms       5.570ms             8  
                                             aten::mul_         1.06%       4.640ms         4.59%      20.041ms      39.143us      41.543ms         9.37%      41.543ms      81.139us           512  
                                         aten::addcdiv_         0.55%       2.397ms         3.59%      15.705ms      61.348us      41.226ms         9.29%      41.226ms     161.039us           256  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      41.226ms         9.29%      41.226ms     161.039us           256  
                                           aten::conv2d         0.08%     332.000us        11.23%      49.059ms     471.721us       0.000us         0.00%      36.969ms     355.471us           104  
                                      aten::convolution         0.21%     915.000us        11.15%      48.727ms     468.529us       0.000us         0.00%      36.969ms     355.471us           104  
                                     aten::_convolution         0.26%       1.138ms        10.94%      47.812ms     459.731us       0.000us         0.00%      36.969ms     355.471us           104  
                                aten::cudnn_convolution         2.16%       9.448ms         3.95%      17.251ms     165.875us      32.203ms         7.26%      32.203ms     309.644us           104  
autograd::engine::evaluate_function: torch::autograd...         0.26%       1.144ms         1.68%       7.350ms      28.711us       0.000us         0.00%      30.798ms     120.305us           256  
                        torch::autograd::AccumulateGrad         0.26%       1.145ms         1.42%       6.206ms      24.242us       0.000us         0.00%      30.798ms     120.305us           256  
