-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.77%       5.446ms        25.58%     181.949ms     429.125us       0.000us         0.00%     596.512ms       1.407ms           424  
                                   ConvolutionBackward0         0.32%       2.253ms        24.39%     173.446ms     409.071us       0.000us         0.00%     586.453ms       1.383ms           424  
                             aten::convolution_backward        12.39%      88.159ms        24.07%     171.193ms     403.757us     586.453ms        62.97%     586.453ms       1.383ms           424  
                                           aten::conv2d         0.19%       1.334ms        12.58%      89.451ms     210.969us       0.000us         0.00%     153.363ms     361.705us           424  
                                      aten::convolution         0.54%       3.822ms        12.39%      88.117ms     207.823us       0.000us         0.00%     153.363ms     361.705us           424  
                                     aten::_convolution         0.36%       2.582ms        11.85%      84.295ms     198.809us       0.000us         0.00%     153.363ms     361.705us           424  
                                aten::cudnn_convolution         7.18%      51.088ms        11.49%      81.713ms     192.719us     153.363ms        16.47%     153.363ms     361.705us           424  
void cudnn::detail::dgrad_engine<float, 512, 6, 5, 3...         0.00%       0.000us         0.00%       0.000us       0.000us     128.331ms        13.78%     128.331ms      35.568us          3608  
void wgrad_alg0_engine<float, 512, 6, 5, 3, 3, 3, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     107.203ms        11.51%     107.203ms     104.690us          1024  
void wgrad_alg0_engine<float, 128, 5, 5, 3, 3, 3, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      92.513ms         9.93%      92.513ms      30.037us          3080  
void wgrad_alg0_engine<float, 128, 6, 8, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      49.043ms         5.27%      49.043ms     437.884us           112  
                               Optimizer.step#Adam.step        11.48%      81.639ms        37.85%     269.202ms      33.650ms       0.000us         0.00%      44.642ms       5.580ms             8  
void cudnn::ops::genericTranspose_kernel<float, floa...         0.00%       0.000us         0.00%       0.000us       0.000us      44.558ms         4.78%      44.558ms      43.514us          1024  
void implicit_convolve_sgemm<float, float, 1024, 5, ...         0.00%       0.000us         0.00%       0.000us       0.000us      43.429ms         4.66%      43.429ms      18.849us          2304  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.69%       4.924ms         4.44%      31.596ms      74.519us       0.000us         0.00%      42.289ms      99.738us           424  
                                CudnnBatchNormBackward0         0.24%       1.733ms         3.75%      26.672ms      62.906us       0.000us         0.00%      42.289ms      99.738us           424  
                        aten::cudnn_batch_norm_backward         1.81%      12.864ms         3.51%      24.939ms      58.818us      42.289ms         4.54%      42.289ms      99.738us           424  
