-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.92%       5.395ms        15.68%      91.814ms     216.542us       0.000us         0.00%     205.996ms     485.840us           424  
                                   ConvolutionBackward0         0.39%       2.274ms        14.24%      83.406ms     196.712us       0.000us         0.00%     196.084ms     462.462us           424  
                             aten::convolution_backward        10.02%      58.652ms        13.85%      81.132ms     191.349us     196.084ms        45.90%     196.084ms     462.462us           424  
                                           aten::conv2d         0.22%       1.282ms         9.50%      55.613ms     131.163us       0.000us         0.00%      64.690ms     152.571us           424  
                                      aten::convolution         0.64%       3.749ms         9.28%      54.331ms     128.139us       0.000us         0.00%      64.690ms     152.571us           424  
                                     aten::_convolution         0.42%       2.488ms         8.64%      50.582ms     119.297us       0.000us         0.00%      64.690ms     152.571us           424  
                                aten::cudnn_convolution         6.64%      38.858ms         8.21%      48.094ms     113.429us      64.690ms        15.14%      64.690ms     152.571us           424  
void wgrad_alg0_engine<float, 128, 6, 7, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      46.502ms        10.89%      46.502ms     264.216us           176  
                               Optimizer.step#Adam.step        13.90%      81.419ms        45.71%     267.707ms      33.463ms       0.000us         0.00%      45.445ms       5.681ms             8  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      33.592ms         7.86%      33.592ms      11.862us          2832  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.84%       4.935ms         5.41%      31.676ms      74.708us       0.000us         0.00%      32.972ms      77.764us           424  
                                CudnnBatchNormBackward0         0.31%       1.811ms         4.57%      26.741ms      63.068us       0.000us         0.00%      32.972ms      77.764us           424  
                        aten::cudnn_batch_norm_backward         2.18%      12.783ms         4.26%      24.930ms      58.797us      32.972ms         7.72%      32.972ms      77.764us           424  
                                             aten::add_         8.27%      48.403ms        15.72%      92.077ms      16.143us      28.754ms         6.73%      28.754ms       5.041us          5704  
void cudnn::detail::dgrad_engine<float, 512, 6, 5, 3...         0.00%       0.000us         0.00%       0.000us       0.000us      24.385ms         5.71%      24.385ms     254.010us            96  
                                       aten::batch_norm         0.15%     854.000us         6.08%      35.582ms      83.920us       0.000us         0.00%      22.564ms      53.217us           424  
                           aten::_batch_norm_impl_index         0.23%       1.353ms         5.93%      34.728ms      81.906us       0.000us         0.00%      22.564ms      53.217us           424  
                                 aten::cudnn_batch_norm         2.87%      16.814ms         5.70%      33.375ms      78.715us      22.564ms         5.28%      22.564ms      53.217us           424  
