-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
    autograd::engine::evaluate_function: AddmmBackward0         0.27%       8.883ms         9.76%     323.823ms     546.998us       0.000us         0.00%        1.348s       2.276ms           592  
                                         AddmmBackward0         0.21%       6.952ms         8.14%     270.063ms     456.188us       0.000us         0.00%        1.303s       2.200ms           592  
                                               aten::mm         0.60%      19.857ms         7.63%     253.243ms     213.888us        1.303s        40.63%        1.303s       1.100ms          1184  
                                           aten::linear         0.13%       4.301ms         1.37%      45.386ms      76.666us       0.000us         0.00%     717.457ms       1.212ms           592  
                                            aten::addmm         0.63%      20.839ms         0.96%      31.802ms      53.720us     717.457ms        22.38%     717.457ms       1.212ms           592  
                                 sgemm_128x128x8_NT_vec         0.00%       0.000us         0.00%       0.000us       0.000us     676.590ms        21.10%     676.590ms       1.159ms           584  
                                 sgemm_128x128x8_NN_vec         0.00%       0.000us         0.00%       0.000us       0.000us     542.994ms        16.94%     542.994ms     942.698us           576  
                                 sgemm_128x128x8_TN_vec         0.00%       0.000us         0.00%       0.000us       0.000us     383.477ms        11.96%     383.477ms       1.997ms           192  
                               Optimizer.step#Adam.step         3.53%     117.217ms        11.35%     376.646ms      47.081ms       0.000us         0.00%     204.711ms      25.589ms             8  
                                maxwell_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us     196.973ms         6.14%     196.973ms     337.283us           584  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     166.580ms         5.20%     166.580ms      29.041us          5736  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     153.940ms         4.80%     153.940ms     111.228us          1384  
                                            aten::copy_         0.42%      13.832ms         1.79%      59.330ms      22.961us     136.479ms         4.26%     136.479ms      52.817us          2584  
                                            aten::clone         0.14%       4.706ms         2.08%      69.085ms      70.784us       0.000us         0.00%     135.889ms     139.231us           976  
                                              aten::add         1.16%      38.569ms         2.75%      91.354ms      30.863us     126.013ms         3.93%     126.013ms      42.572us          2960  
                                     sgemm_128x128x8_NN         0.00%       0.000us         0.00%       0.000us       0.000us     114.986ms         3.59%     114.986ms      14.373ms             8  
                                              aten::div         1.19%      39.608ms         8.86%     294.117ms     100.450us      99.510ms         3.10%      99.510ms      33.986us          2928  
                                              aten::bmm         0.28%       9.434ms         1.15%      38.298ms      66.490us      95.992ms         2.99%      95.992ms     166.653us           576  
                                     sgemm_128x128x8_TN         0.00%       0.000us         0.00%       0.000us       0.000us      93.595ms         2.92%      93.595ms      11.699ms             8  
