-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.03%       1.212ms        27.83%        1.005s       9.661ms       0.000us         0.00%        1.769s      17.009ms           104  
                                   ConvolutionBackward0         0.02%     649.000us        27.80%        1.003s       9.649ms       0.000us         0.00%        1.769s      17.009ms           104  
                             aten::convolution_backward         0.45%      16.248ms        27.78%        1.003s       9.643ms        1.695s        46.55%        1.769s      17.009ms           104  
                                           aten::conv2d         0.01%     329.000us         3.98%     143.524ms       1.380ms       0.000us         0.00%     966.439ms       9.293ms           104  
                                      aten::convolution         0.03%       1.028ms         3.97%     143.195ms       1.377ms       0.000us         0.00%     966.439ms       9.293ms           104  
                                     aten::_convolution         0.03%       1.251ms         3.94%     142.167ms       1.367ms       0.000us         0.00%     966.439ms       9.293ms           104  
                                aten::cudnn_convolution         0.72%      25.956ms         3.22%     116.093ms       1.116ms     808.598ms        22.21%     808.598ms       7.775ms           104  
                                 maxwell_sgemm_64x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us     448.840ms        12.33%     448.840ms       4.316ms           104  
                                maxwell_sgemm_32x128_nt         0.00%       0.000us         0.00%       0.000us       0.000us     271.750ms         7.46%     271.750ms       4.246ms            64  
      maxwell_scudnn_128x64_stridedB_splitK_large_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us     260.453ms         7.15%     260.453ms      32.557ms             8  
                                             aten::add_         0.27%       9.593ms        10.37%     374.265ms     331.795us     240.202ms         6.60%     240.202ms     212.945us          1128  
                                maxwell_gcgemm_64x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us     222.355ms         6.11%     222.355ms     631.690us           352  
                               Optimizer.step#Adam.step         0.51%      18.589ms        29.30%        1.058s     132.195ms       0.000us         0.00%     206.649ms      25.831ms             8  
     autograd::engine::evaluate_function: ReluBackward0         0.02%     862.000us         1.97%      71.242ms     593.683us       0.000us         0.00%     191.671ms       1.597ms           120  
                                          ReluBackward0         0.02%     586.000us         1.95%      70.380ms     586.500us       0.000us         0.00%     191.671ms       1.597ms           120  
                               aten::threshold_backward         0.05%       1.771ms         1.93%      69.794ms     581.617us     191.671ms         5.26%     191.671ms       1.597ms           120  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     191.671ms         5.26%     191.671ms       1.597ms           120  
autograd::engine::evaluate_function: MaxPool2DWithIn...         0.01%     395.000us         0.44%      15.707ms     392.675us       0.000us         0.00%     190.455ms       4.761ms            40  
                          MaxPool2DWithIndicesBackward0         0.01%     191.000us         0.42%      15.312ms     382.800us       0.000us         0.00%     190.455ms       4.761ms            40  
