-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.80%       4.973ms        11.14%      68.868ms     153.723us       0.000us         0.00%      47.076ms     105.080us           448  
                                   ConvolutionBackward0         0.40%       2.451ms        10.26%      63.396ms     141.509us       0.000us         0.00%      46.708ms     104.259us           448  
                             aten::convolution_backward         6.11%      37.764ms         9.86%      60.945ms     136.038us      45.978ms        37.95%      46.708ms     104.259us           448  
                               Optimizer.step#Adam.step        14.99%      92.628ms        49.05%     303.196ms      37.900ms       0.000us         0.00%      24.397ms       3.050ms             8  
                                           aten::conv2d         0.22%       1.360ms         7.25%      44.780ms      99.955us       0.000us         0.00%      13.765ms      30.725us           448  
                                      aten::convolution         0.69%       4.279ms         7.02%      43.420ms      96.920us       0.000us         0.00%      13.765ms      30.725us           448  
                                     aten::_convolution         0.54%       3.339ms         6.33%      39.141ms      87.368us       0.000us         0.00%      13.765ms      30.725us           448  
                                             aten::add_         7.86%      48.604ms        15.64%      96.670ms      16.418us      10.010ms         8.26%      10.010ms       1.700us          5888  
                                aten::cudnn_convolution         3.42%      21.154ms         4.36%      26.969ms      91.111us       9.481ms         7.83%       9.481ms      32.030us           296  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       8.852ms         7.31%       8.852ms       2.161us          4096  
void wgrad_alg0_engine<float, 128, 6, 7, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us       8.766ms         7.24%       8.766ms      57.671us           152  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.85%       5.267ms         5.41%      33.451ms      74.667us       0.000us         0.00%       8.312ms      18.554us           448  
                                CudnnBatchNormBackward0         0.30%       1.839ms         4.56%      28.184ms      62.911us       0.000us         0.00%       8.312ms      18.554us           448  
                        aten::cudnn_batch_norm_backward         2.15%      13.297ms         4.26%      26.345ms      58.806us       8.312ms         6.86%       8.312ms      18.554us           448  
void wgrad_alg0_engine<float, 128, 6, 8, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us       7.656ms         6.32%       7.656ms      56.294us           136  
void cudnn::detail::dgrad_alg1_engine<float, 128, 5,...         0.00%       0.000us         0.00%       0.000us       0.000us       6.772ms         5.59%       6.772ms      47.028us           144  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       6.535ms         5.39%       6.535ms       2.382us          2744  
void at::native::(anonymous namespace)::conv_depthwi...         0.00%       0.000us         0.00%       0.000us       0.000us       6.360ms         5.25%       6.360ms      41.842us           152  
