-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                               aten::mm         2.90%      25.919ms         4.94%      44.099ms      28.269us     278.933ms        31.96%     278.933ms     178.803us          1560  
    autograd::engine::evaluate_function: AddmmBackward0         1.20%      10.675ms        10.68%      95.395ms     124.212us       0.000us         0.00%     202.747ms     263.993us           768  
                               Optimizer.step#Adam.step        14.24%     127.171ms        47.15%     420.998ms      52.625ms       0.000us         0.00%     200.398ms      25.050ms             8  
                                         AddmmBackward0         0.90%       8.058ms         7.06%      63.030ms      82.070us       0.000us         0.00%     189.336ms     246.531us           768  
                                           aten::linear         0.66%       5.920ms         7.69%      68.645ms      88.460us       0.000us         0.00%     148.280ms     191.082us           776  
                                maxwell_sgemm_128x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us     132.287ms        15.16%     132.287ms     136.660us           968  
                                            aten::addmm         3.51%      31.319ms         5.62%      50.161ms      65.314us     116.601ms        13.36%     116.601ms     151.824us           768  
                                maxwell_sgemm_128x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us      99.791ms        11.43%      99.791ms     103.949us           960  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      85.488ms         9.79%      85.488ms      17.319us          4936  
                                             aten::add_         6.84%      61.047ms        13.93%     124.345ms      15.003us      79.494ms         9.11%      79.494ms       9.591us          8288  
                                              aten::bmm         1.65%      14.716ms         2.39%      21.297ms      24.649us      73.764ms         8.45%      73.764ms      85.375us           864  
                                maxwell_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us      64.639ms         7.41%      64.639ms      74.814us           864  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      63.727ms         7.30%      63.727ms       9.750us          6536  
                                 sgemm_128x128x8_NT_vec         0.00%       0.000us         0.00%       0.000us       0.000us      60.751ms         6.96%      60.751ms     584.144us           104  
       autograd::engine::evaluate_function: MmBackward0         0.01%      92.000us         0.10%     851.000us     106.375us       0.000us         0.00%      57.918ms       7.240ms             8  
                                            MmBackward0         0.01%      81.000us         0.08%     759.000us      94.875us       0.000us         0.00%      57.918ms       7.240ms             8  
                                 sgemm_128x128x8_TN_vec         0.00%       0.000us         0.00%       0.000us       0.000us      48.778ms         5.59%      48.778ms     254.052us           192  
      autograd::engine::evaluate_function: BmmBackward0         0.32%       2.845ms         2.33%      20.836ms      72.347us       0.000us         0.00%      48.572ms     168.653us           288  
                                           BmmBackward0         0.24%       2.167ms         2.01%      17.991ms      62.469us       0.000us         0.00%      48.572ms     168.653us           288  
