-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.37%       8.922ms         6.35%     154.610ms     345.112us       0.000us         0.00%     991.053ms       2.212ms           448  
                                   ConvolutionBackward0         0.18%       4.421ms         5.95%     144.912ms     323.464us       0.000us         0.00%     969.508ms       2.164ms           448  
                             aten::convolution_backward         3.70%      90.101ms         5.77%     140.491ms     313.596us     946.752ms        38.70%     969.508ms       2.164ms           448  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.40%       9.855ms         2.53%      61.623ms     137.551us       0.000us         0.00%     362.707ms     809.614us           448  
                                CudnnBatchNormBackward0         0.14%       3.344ms         2.13%      51.768ms     115.554us       0.000us         0.00%     362.707ms     809.614us           448  
                        aten::cudnn_batch_norm_backward         0.96%      23.357ms         1.99%      48.424ms     108.089us     362.707ms        14.83%     362.707ms     809.614us           448  
                                           aten::conv2d         0.05%       1.291ms         2.04%      49.621ms     110.761us       0.000us         0.00%     249.200ms     556.250us           448  
                                      aten::convolution         0.16%       3.825ms         1.98%      48.330ms     107.879us       0.000us         0.00%     249.200ms     556.250us           448  
                                     aten::_convolution         0.13%       3.068ms         1.83%      44.505ms      99.342us       0.000us         0.00%     249.200ms     556.250us           448  
void cudnn::bn_bw_1C11_kernel_new<float, float, floa...         0.00%       0.000us         0.00%       0.000us       0.000us     238.577ms         9.75%     238.577ms     745.553us           320  
                                       aten::batch_norm         0.04%     861.000us         1.38%      33.602ms      75.004us       0.000us         0.00%     216.121ms     482.413us           448  
                           aten::_batch_norm_impl_index         0.05%       1.314ms         1.34%      32.741ms      73.083us       0.000us         0.00%     216.121ms     482.413us           448  
                                 aten::cudnn_batch_norm         0.65%      15.781ms         1.29%      31.427ms      70.150us     216.121ms         8.83%     216.121ms     482.413us           448  
    maxwell_scudnn_128x128_stridedB_splitK_medium_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us     162.882ms         6.66%     162.882ms     783.087us           208  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     161.597ms         6.61%     161.597ms     342.367us           472  
                                            aten::clone         0.12%       2.847ms         0.96%      23.393ms      50.416us       0.000us         0.00%     161.548ms     348.164us           464  
                                            aten::copy_         0.46%      11.275ms         0.70%      17.119ms       9.385us     161.548ms         6.60%     161.548ms      88.568us          1824  
void at::native::(anonymous namespace)::conv_depthwi...         0.00%       0.000us         0.00%       0.000us       0.000us     155.935ms         6.37%     155.935ms       1.026ms           152  
