-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.52%       9.818ms         7.76%     147.578ms     354.755us       0.000us         0.00%     879.802ms       2.115ms           416  
                                   ConvolutionBackward0         0.21%       4.089ms         7.06%     134.314ms     322.870us       0.000us         0.00%     874.841ms       2.103ms           416  
                             aten::convolution_backward         4.55%      86.539ms         6.84%     130.225ms     313.041us     874.841ms        45.66%     874.841ms       2.103ms           416  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.47%       8.934ms         3.17%      60.339ms     145.046us       0.000us         0.00%     271.682ms     653.082us           416  
                                CudnnBatchNormBackward0         0.17%       3.188ms         2.70%      51.405ms     123.570us       0.000us         0.00%     271.682ms     653.082us           416  
                        aten::cudnn_batch_norm_backward         1.17%      22.192ms         2.53%      48.217ms     115.906us     271.682ms        14.18%     271.682ms     653.082us           416  
                                           aten::conv2d         0.06%       1.200ms         2.32%      44.174ms     106.188us       0.000us         0.00%     231.747ms     557.084us           416  
                                      aten::convolution         0.19%       3.607ms         2.26%      42.974ms     103.303us       0.000us         0.00%     231.747ms     557.084us           416  
                                     aten::_convolution         0.14%       2.604ms         2.07%      39.367ms      94.632us       0.000us         0.00%     231.747ms     557.084us           416  
                                        aten::hardtanh_         0.13%       2.446ms         0.94%      17.858ms      63.779us       0.000us         0.00%     194.070ms     693.107us           280  
void at::native::(anonymous namespace)::conv_depthwi...         0.00%       0.000us         0.00%       0.000us       0.000us     178.627ms         9.32%     178.627ms       1.313ms           136  
                                       aten::batch_norm         0.04%     754.000us         1.70%      32.407ms      77.901us       0.000us         0.00%     162.759ms     391.248us           416  
                           aten::_batch_norm_impl_index         0.06%       1.180ms         1.66%      31.653ms      76.089us       0.000us         0.00%     162.759ms     391.248us           416  
                                 aten::cudnn_batch_norm         0.78%      14.825ms         1.60%      30.473ms      73.252us     162.759ms         8.49%     162.759ms     391.248us           416  
    maxwell_scudnn_128x128_stridedB_splitK_medium_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us     159.486ms         8.32%     159.486ms     949.321us           168  
autograd::engine::evaluate_function: HardtanhBackwar...         0.21%       4.082ms         0.98%      18.658ms      66.636us       0.000us         0.00%     143.615ms     512.911us           280  
                                      HardtanhBackward0         0.07%       1.381ms         0.77%      14.576ms      52.057us       0.000us         0.00%     143.615ms     512.911us           280  
                                aten::hardtanh_backward         0.30%       5.649ms         0.69%      13.195ms      47.125us     143.615ms         7.50%     143.615ms     512.911us           280  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     143.615ms         7.50%     143.615ms     512.911us           280  
