-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.51%       9.138ms         7.91%     141.530ms     340.216us       0.000us         0.00%     938.875ms       2.257ms           416  
                                   ConvolutionBackward0         0.23%       4.104ms         7.21%     128.986ms     310.062us       0.000us         0.00%     931.618ms       2.239ms           416  
                             aten::convolution_backward         4.73%      84.672ms         6.98%     124.882ms     300.197us     931.618ms        51.61%     931.618ms       2.239ms           416  
void at::native::(anonymous namespace)::conv_depthwi...         0.00%       0.000us         0.00%       0.000us       0.000us     261.476ms        14.48%     261.476ms       1.923ms           136  
                                           aten::conv2d         0.06%       1.157ms         2.35%      42.058ms     101.101us       0.000us         0.00%     253.551ms     609.498us           416  
                                      aten::convolution         0.20%       3.578ms         2.28%      40.901ms      98.320us       0.000us         0.00%     253.551ms     609.498us           416  
                                     aten::_convolution         0.14%       2.449ms         2.09%      37.323ms      89.719us       0.000us         0.00%     253.551ms     609.498us           416  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.49%       8.846ms         3.40%      60.851ms     146.276us       0.000us         0.00%     230.302ms     553.611us           416  
                                CudnnBatchNormBackward0         0.18%       3.247ms         2.91%      52.005ms     125.012us       0.000us         0.00%     230.302ms     553.611us           416  
                        aten::cudnn_batch_norm_backward         1.38%      24.700ms         2.72%      48.758ms     117.207us     230.302ms        12.76%     230.302ms     553.611us           416  
                                aten::_conv_depthwise2d         0.07%       1.268ms         0.21%       3.713ms      27.301us     155.250ms         8.60%     155.250ms       1.142ms           136  
void wgrad_alg0_engine<float, 128, 5, 5, 3, 3, 3, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     145.597ms         8.07%     145.597ms       2.022ms            72  
                                       aten::batch_norm         0.05%     826.000us         1.72%      30.829ms      74.108us       0.000us         0.00%     140.376ms     337.442us           416  
                           aten::_batch_norm_impl_index         0.06%       1.104ms         1.68%      30.003ms      72.123us       0.000us         0.00%     140.376ms     337.442us           416  
                                 aten::cudnn_batch_norm         0.82%      14.714ms         1.61%      28.899ms      69.469us     140.376ms         7.78%     140.376ms     337.442us           416  
     autograd::engine::evaluate_function: ReluBackward0         0.20%       3.594ms         0.94%      16.850ms      60.179us       0.000us         0.00%     121.938ms     435.493us           280  
                                          ReluBackward0         0.12%       2.206ms         0.74%      13.256ms      47.343us       0.000us         0.00%     121.938ms     435.493us           280  
                               aten::threshold_backward         0.41%       7.415ms         0.62%      11.050ms      39.464us     121.938ms         6.75%     121.938ms     435.493us           280  
